time_seconds,x_meters,y_meters,z_meters
149,190,-200,20
150,190,-200,20
151,190,-200,20
152,190,-200,20
153,190,-200,20
154,190,-200,20
155,190,-200,20
156,190,-200,20
157,190,-200,20
158,190,-200,20
159,190,-200,20
160,190,-200,20
161,190,-200,20
162,190,-200,20
163,190,-200,20
164,190,-200,20
165,190,-200,20
166,190,-200,20
167,190,-200,20
168,190,-200,20
169,190,-200,20
170,190,-200,20
171,190,-200,20
172,190,-200,20
173,190,-200,20
174,190,-200,20
175,190,-200,20
176,190,-200,20
177,190,-200,20
178,190,-200,20
179,190,-200,20
180,190,-200,20
181,190,-200,20
182,190,-200,20
183,190,-200,20
184,190,-200,20
185,190,-200,20
186,190,-200,20
187,190,-200,20
188,190,-200,20
189,190,-200,20
190,190,-200,20
191,190,-200,20
192,190,-200,20
193,190,-200,20
194,190,-200,20
195,190,-200,20
196,190,-200,20
197,190,-200,20
198,190,-200,20
199,190,-200,20
200,190,-200,20
201,190,-200,20
202,190,-200,20
203,190,-200,20
204,190,-200,20
205,190,-200,20
206,190,-200,20
207,190,-200,20
208,190,-200,20
209,190,-200,20
210,190,-200,20
211,190,-200,20
212,190,-200,20
213,190,-200,20
214,190,-200,20
215,190,-200,20
216,190,-200,20
217,190,-200,20
218,190,-200,20
219,190,-200,20
220,190,-200,20
221,190,-200,20
222,190,-200,20
223,190,-200,20
224,190,-200,20
225,190,-200,20
226,190,-200,20
227,190,-200,20
228,190,-200,20
229,190,-200,20
230,190,-200,20
231,190,-200,20
232,190,-200,20
233,190,-200,20
234,190,-200,20
235,190,-200,20
236,190,-200,20
237,190,-200,20
238,190,-200,20
239,190,-200,20
240,190,-200,20
241,190,-200,20
242,190,-200,20
243,190,-200,20
244,190,-200,20
245,190,-200,20
246,190,-200,20
247,190,-200,20
248,190,-200,20
249,190,-200,20
250,190,-200,20
251,190,-200,20
252,190,-200,20
253,190,-200,20
254,190,-200,20
255,190,-200,20
256,190,-200,20
257,190,-200,20
258,190,-200,20
259,190,-200,20
260,190,-200,20
261,190,-200,20
262,190,-200,20
263,190,-200,20
264,190,-200,20
265,190,-200,20
266,190,-200,20
267,190,-200,20
268,190,-200,20
269,190,-200,20
270,190,-200,20
271,190,-200,20
272,190,-200,20
273,190,-200,20
274,190,-200,20
275,190,-200,20
276,190,-200,20
277,190,-200,20
278,190,-200,20
279,190,-200,20
280,190,-200,20
281,190,-200,20
282,190,-200,20
283,190,-200,20
284,190,-200,20
285,190,-200,20
286,190,-200,20
287,190,-200,20
288,190,-200,20
289,190,-200,20
290,190,-200,20
291,190,-200,20
292,190,-200,20
293,190,-200,20
294,190,-200,20
295,190,-200,20
296,190,-200,20
297,190,-200,20
298,190,-200,20
299,190,-200,20
300,190,-200,20
301,190,-200,20
302,190,-200,20
303,190,-200,20
304,190,-200,20
305,190,-200,20
306,190,-200,20
307,190,-200,20
308,190,-200,20
309,190,-200,20
310,190,-200,20
311,190,-200,20
312,190,-200,20
313,190,-200,20
314,190,-200,20
315,190,-200,20
316,190,-200,20
317,190,-200,20
318,190,-200,20
319,190,-200,20
320,190,-200,20
321,190,-200,20
322,190,-200,20
323,190,-200,20
324,190,-200,20
325,190,-200,20
326,190,-200,20
327,190,-200,20
328,190,-200,20
329,190,-200,20
330,190,-200,20
331,190,-200,20
332,190,-200,20
333,190,-200,20
334,190,-200,20
335,190,-200,20
336,190,-200,20
337,190,-200,20
338,190,-200,20
339,190,-200,20
340,190,-200,20
341,190,-200,20
342,190,-200,20
343,190,-200,20
344,190,-200,20
345,190,-200,20
346,190,-200,20
347,190,-200,20
348,190,-200,20
349,190,-200,20
350,190,-200,20
351,190,-200,20
352,190,-200,20
353,190,-200,20
354,190,-200,20
355,190,-200,20
356,190,-200,20
357,190,-200,20
358,190,-200,20
359,190,-200,20
360,190,-200,20
361,190,-200,20
362,190,-200,20
363,190,-200,20
364,190,-200,20
365,190,-200,20
366,190,-200,20
367,190,-200,20
368,190,-200,20
369,190,-200,20
370,190,-200,20
371,190,-200,20
372,190,-200,20
373,190,-200,20
374,190,-200,20
375,190,-200,20
376,190,-200,20
377,190,-200,20
378,190,-200,20
379,190,-200,20
380,190,-200,20
381,190,-200,20
382,190,-200,20
383,190,-200,20
384,190,-200,20
385,190,-200,20
386,190,-200,20
387,190,-200,20
388,190,-200,20
389,190,-200,20
390,190,-200,20
391,190,-200,20
392,190,-200,20
393,190,-200,20
394,190,-200,20
395,190,-200,20
396,190,-200,20
397,190,-200,20
398,190,-200,20
399,190,-200,20
400,190,-200,20
401,190,-200,20
402,190,-200,20
403,190,-200,20
404,190,-200,20
405,190,-200,20
406,190,-200,20
407,190,-200,20
408,190,-200,20
409,190,-200,20
410,190,-200,20
411,190,-200,20
412,190,-200,20
413,190,-200,20
414,190,-200,20
415,190,-200,20
416,190,-200,20
417,190,-200,20
418,190,-200,20
419,190,-200,20
420,190,-200,20
421,190,-200,20
422,190,-200,20
423,190,-200,20
424,190,-200,20
425,190,-200,20
426,190,-200,20
427,190,-200,20
428,190,-200,20
429,190,-200,20
430,190,-200,20
431,190,-200,20
432,190,-200,20
433,190,-200,20
434,190,-200,20
435,190,-200,20
436,190,-200,20
437,190,-200,20
438,190,-200,20
439,190,-200,20
440,190,-200,20
441,190,-200,20
442,190,-200,20
443,190,-200,20
444,190,-200,20
445,190,-200,20
446,190,-200,20
447,190,-200,20
448,190,-200,20
449,190,-200,20
450,190,-200,20
451,190,-200,20
452,190,-200,20
453,190,-200,20
454,190,-200,20
455,190,-200,20
456,190,-200,20
457,190,-200,20
458,190,-200,20
459,190,-200,20
460,190,-200,20
461,190,-200,20
462,190,-200,20
463,190,-200,20
464,190,-200,20
465,190,-200,20
466,190,-200,20
467,190,-200,20
468,190,-200,20
469,190,-200,20
470,190,-200,20
471,190,-200,20
472,190,-200,20
473,190,-200,20
474,190,-200,20
475,190,-200,20
476,190,-200,20
477,190,-200,20
478,190,-200,20
479,190,-200,20
480,190,-200,20
481,190,-200,20
482,190,-200,20
483,190,-200,20
484,190,-200,20
485,190,-200,20
486,190,-200,20
487,190,-200,20
488,190,-200,20
489,190,-200,20
490,190,-200,20
491,190,-200,20
492,190,-200,20
493,190,-200,20
494,190,-200,20
495,190,-200,20
496,190,-200,20
497,190,-200,20
498,190,-200,20
499,190,-200,20
