time_seconds,src_node_id,dst_node_id,fragment_id,success,rssi_dbm
5.2,4900,4294967295,0,false,0
5.2,4901,4294967295,1,false,0
5.2,4902,4294967295,2,false,0
5.6215,4902,4294967295,5,false,0
5.75462,4901,4294967295,4,false,0
5.78525,4900,4294967295,3,false,0
5.90352,4902,4294967295,8,false,0
5.94304,4902,4294967295,2,false,0
6.13718,4901,4294967295,7,false,0
6.1689,4900,4294967295,6,false,0
6.33533,4901,4294967295,1,false,0
6.36454,4902,4294967295,5,false,0
6.44893,4900,4294967295,9,false,0
6.48554,4900,4294967295,0,false,0
6.64656,4902,4294967295,8,false,0
6.68608,4902,4294967295,2,false,0
6.88995,4901,4294967295,4,false,0
7.07078,4900,4294967295,3,false,0
7.10758,4902,4294967295,5,true,-93.8615
7.27251,4901,4294967295,7,false,0
7.3896,4902,4294967295,8,true,-92.0569
7.42912,4902,4294967295,2,true,-88.2527
7.45443,4900,4294967295,6,false,0
7.47066,4901,4294967295,1,false,0
7.73446,4900,4294967295,9,false,0
7.77107,4900,4294967295,0,false,0
7.85062,4902,4294967295,5,true,-94.3575
7.85062,4902,2310,5,true,-93.8615
7.85062,4902,2450,5,true,-84.907
7.85062,4902,2451,5,true,-87.9687
7.85062,4902,2520,5,true,-80.8774
7.85062,4902,2590,5,true,-85.0656
8.02528,4901,4294967295,4,false,0
8.13264,4902,4294967295,8,true,-84.683
8.13264,4902,2381,8,true,-92.0569
8.13264,4902,2450,8,true,-79.2432
8.13264,4902,2451,8,true,-86.5142
8.13264,4902,2520,8,true,-85.3819
8.13264,4902,2521,8,true,-86.2278
8.13264,4902,2590,8,true,-94.5473
8.13264,4902,2591,8,true,-85.8337
8.17216,4902,4294967295,2,true,-90.3874
8.17216,4902,2311,2,true,-88.2527
8.17216,4902,2380,2,true,-86.9943
8.17216,4902,2381,2,true,-85.7976
8.17216,4902,2450,2,true,-77.9893
8.17216,4902,2451,2,true,-79.279
8.17216,4902,2520,2,true,-76.6438
8.17216,4902,2521,2,true,-93.2591
8.17216,4902,2590,2,true,-84.3703
8.28249,2380,2310,2,false,0
