time_seconds,src_node_id,dst_node_id,fragment_id,success,rssi_dbm
33.114,102,1,5,true,-82.0629
33.114,102,2,5,true,-92.8145
33.114,102,3,5,true,-90.035
33.114,102,10,5,true,-79.8657
33.114,102,11,5,true,-81.6629
33.114,102,12,5,true,-77.0334
33.114,102,13,5,true,-82.2101
33.114,102,20,5,true,-78.5919
33.114,102,21,5,true,-79.4023
33.114,102,22,5,true,-79.3723
33.114,102,30,5,true,-82.9446
33.114,102,31,5,true,-69.6565
33.114,102,40,5,true,-93.824
33.1652,100,4294967295,6,true,-83.8902
33.1652,100,0,6,true,-83.8902
33.1652,100,1,6,true,-78.8455
33.1652,100,2,6,true,-82.2493
33.1652,100,10,6,true,-77.6458
33.1652,100,11,6,true,-76.1338
33.1652,100,12,6,true,-83.9291
33.1652,100,13,6,true,-82.4254
33.1652,100,20,6,true,-91.7327
33.1652,100,21,6,true,-87.1997
33.1652,100,22,6,true,-87.2357
33.1652,100,23,6,true,-93.5956
33.1652,100,30,6,true,-92.6283
33.1652,100,31,6,true,-87.6259
33.1805,50,60,1,false,0
33.1805,50,60,4,false,0
33.1805,50,60,7,false,0
33.1964,31,41,0,false,0
33.1964,31,41,3,false,0
33.1964,31,41,6,false,0
33.1964,31,41,9,false,0
33.3851,101,4294967295,7,true,-83.0174
33.3851,101,11,7,true,-83.0174
33.3851,101,20,7,true,-78.9773
33.3851,101,21,7,true,-81.6756
33.3851,101,22,7,true,-92.0876
33.3851,101,23,7,true,-94.3933
33.3851,101,30,7,true,-78.9872
33.3851,101,31,7,true,-75.6488
33.3851,101,32,7,true,-77.9992
33.3851,101,40,7,true,-93.6812
33.3851,101,41,7,true,-76.4944
33.3851,101,42,7,true,-82.9651
33.3851,101,43,7,true,-87.7663
33.3851,101,50,7,true,-93.312
33.3851,101,51,7,true,-91.1118
33.3851,101,52,7,true,-84.0779
33.3851,101,61,7,true,-93.7225
33.3851,101,62,7,true,-90.3099
33.396,102,4294967295,8,true,-78.798
33.396,102,0,8,true,-87.8288
33.396,102,1,8,true,-81.1584
33.396,102,10,8,true,-85.7585
33.396,102,11,8,true,-75.3286
33.396,102,12,8,true,-82.6309
33.396,102,13,8,true,-80.6364
33.396,102,20,8,true,-72.5757
33.396,102,21,8,true,-78.3023
33.396,102,22,8,true,-86.4016
33.396,102,23,8,true,-72.7028
33.396,102,31,8,true,-94.3934
33.396,102,32,8,true,-86.6207
33.4355,102,4294967295,2,true,-76.8512
33.4355,102,0,2,true,-81.9491
33.4355,102,1,2,true,-90.8893
33.4355,102,2,2,true,-90.7363
33.4355,102,3,2,true,-85.329
33.4355,102,10,2,true,-79.3273
33.4355,102,11,2,true,-77.0749
33.4355,102,12,2,true,-82.0216
33.4355,102,13,2,true,-87.2096
33.4355,102,20,2,true,-77.8519
33.4355,102,21,2,true,-79.2932
33.4355,102,22,2,true,-86.8147
33.4355,102,31,2,true,-85.612
33.4355,102,32,2,true,-80.7641
33.4355,102,33,2,true,-81.9631
33.4452,100,4294967295,9,true,-86.1743
33.4452,100,0,9,true,-86.1743
33.4452,100,1,9,true,-73.6509
33.4452,100,2,9,true,-91.1221
33.4452,100,10,9,true,-75.5189
33.4452,100,11,9,true,-82.3667
33.4452,100,12,9,true,-84.6438
33.4452,100,13,9,true,-92.305
33.4452,100,20,9,true,-88.0611
33.4452,100,21,9,true,-76.5024
33.4452,100,22,9,true,-89.8315
33.4452,100,32,9,true,-90.8754
33.4818,100,4294967295,0,true,-73.1531
33.4818,100,0,0,true,-73.1531
33.4818,100,1,0,true,-84.6316
33.4818,100,2,0,true,-90.885
33.4818,100,10,0,true,-77.4851
33.4818,100,11,0,true,-71.7268
33.4818,100,12,0,true,-87.8527
33.4818,100,13,0,true,-87.8668
33.4818,100,20,0,true,-87.0571
33.4818,100,21,0,true,-77.9466
33.4818,100,22,0,true,-90.5248
33.4818,100,30,0,true,-84.0189
33.4818,100,31,0,true,-90.693
33.4979,62,63,7,false,0
33.5832,101,4294967295,1,true,-93.3795
33.5832,101,12,1,true,-93.3795
33.5832,101,20,1,true,-81.3751
33.5832,101,21,1,true,-89.9103
33.5832,101,22,1,true,-76.3643
33.5832,101,23,1,true,-89.6942
33.5832,101,30,1,true,-92.8411
33.5832,101,31,1,true,-72.346
33.5832,101,32,1,true,-77.8121
33.5832,101,33,1,true,-90.9017
33.5832,101,40,1,true,-89.6644
33.5832,101,41,1,true,-81.4025
33.5832,101,42,1,true,-77.5992
33.5832,101,43,1,true,-90.4112
33.5832,101,50,1,true,-87.8992
33.5832,101,51,1,true,-84.0047
33.5832,101,52,1,true,-85.0458
33.5832,101,60,1,true,-85.6743
33.5832,101,61,1,true,-91.7531
33.5832,101,62,1,true,-94.8646
33.8233,13,23,0,false,0
33.8233,13,23,3,false,0
33.8233,13,23,9,false,0
33.857,102,4294967295,5,true,-80.3823
33.857,102,0,5,true,-81.5929
33.857,102,1,5,true,-80.27
33.857,102,2,5,true,-80.7979
33.857,102,10,5,true,-81.6846
33.857,102,11,5,true,-74.7135
33.857,102,12,5,true,-79.9207
33.857,102,20,5,true,-89.787
33.857,102,21,5,true,-80.8233
33.857,102,22,5,true,-83.8463
33.857,102,23,5,true,-88.1013
33.857,102,31,5,true,-82.7603
33.857,102,32,5,true,-87.955
34.0269,23,33,6,false,0
34.067,100,4294967295,3,true,-93.8633
34.067,100,0,3,true,-93.8633
34.067,100,1,3,true,-77.7792
34.067,100,2,3,true,-91.1622
34.067,100,10,3,true,-69.5953
34.067,100,11,3,true,-80.6968
34.067,100,12,3,true,-76.3021
34.067,100,13,3,true,-90.8165
34.067,100,20,3,true,-72.2629
34.067,100,21,3,true,-78.7754
34.067,100,22,3,true,-86.5835
34.067,100,23,3,true,-92.1635
34.067,100,31,3,true,-90.5396
34.067,100,32,3,true,-78.5116
34.078,13,3,0,false,0
34.078,13,3,3,false,0
34.078,13,3,6,false,0
34.078,13,3,7,false,0
34.078,13,3,8,false,0
34.078,13,3,9,false,0
34.1378,101,4294967295,4,true,-83.2959
34.1378,101,21,4,true,-83.2959
34.1378,101,22,4,true,-90.8345
34.1378,101,31,4,true,-74.3379
34.1378,101,32,4,true,-75.4647
34.1378,101,33,4,true,-89.6293
34.1378,101,40,4,true,-74.614
34.1378,101,41,4,true,-82.4173
34.1378,101,42,4,true,-79.2933
34.1378,101,43,4,true,-87.4387
34.1378,101,50,4,true,-89.1031
34.1378,101,53,4,true,-91.1663
34.1378,101,60,4,true,-88.1708
34.1378,101,62,4,true,-89.9917
34.139,102,4294967295,8,true,-74.3173
34.139,102,0,8,true,-78.798
34.139,102,1,8,true,-74.3098
34.139,102,3,8,true,-92.6775
34.139,102,10,8,true,-72.6627
34.139,102,11,8,true,-81.9791
34.139,102,12,8,true,-81.6127
34.139,102,13,8,true,-85.3961
34.139,102,21,8,true,-81.668
34.139,102,22,8,true,-89.8556
34.139,102,23,8,true,-85.136
34.139,102,31,8,true,-93.9096
34.1695,62,72,1,false,0
34.1695,62,72,4,false,0
34.1695,62,72,7,false,0
34.1786,102,4294967295,2,true,-73.0249
34.1786,102,0,2,true,-76.8512
34.1786,102,1,2,true,-74.0382
34.1786,102,2,2,true,-82.4704
34.1786,102,3,2,true,-91.8407
