run_id,mode,R_m,spacing_m,k,trickle,r_tx_m,r_bc_m,seed,n_nodes,n_seeded,n_complete,frac_complete,censored,T_spread_s,t50_s,t90_s,t95_s,t99_s,pkt_adv,pkt_frag,pkt_total,send_fail,bytes_total,rx_adv,rx_frag,mac_tx,mac_tx_ok,mac_tx_drop,mac_rx_drop,phy_rx_drop,phy_tx_drop,traces_connected,adv_interval_s,suppress_window_s,stop_time_s,tx_power_dBm
main~main|R94|sp20|k8|tr1|ai0.5|spread|s1050,spread,94,20,8,1,50,50,1050,61,41,61,1,0,2.60265,0.489918,1.69986,2.01055,2.60265,147,161,308,0,14280,2668,1774,294,294,14,0,13198,0,6,0.5,1,900,-8
main~main|R94|sp20|k8|tr1|ai0.5|spread|s1053,spread,94,20,8,1,50,50,1053,61,41,61,1,0,2.00133,0.407897,1.6709,1.79798,2.00133,132,135,267,0,12105,2376,1595,259,259,8,0,11569,0,6,0.5,1,900,-8
main~main|R94|sp20|k8|tr1|ai0.5|spread|s1056,spread,94,20,8,1,50,50,1056,61,45,61,1,0,2.41829,0.428919,1.57323,1.57323,2.41829,133,151,284,0,13320,2375,1640,266,266,18,0,11945,0,6,0.5,1,900,-8
main~main|R94|sp20|k8|tr1|ai0.5|spread|s1059,spread,94,20,8,1,50,50,1059,61,40,61,1,0,2.30796,0.328402,1.47641,1.70043,2.30796,127,124,251,0,11205,2414,1748,242,242,8,0,10358,0,6,0.5,1,900,-8
main~main|R94|sp20|k8|tr1|ai0.5|spread|s1062,spread,94,20,8,1,50,50,1062,61,41,61,1,0,2.76392,0.61605,1.46111,1.56876,2.76392,147,127,274,0,11730,2757,1516,262,262,12,0,11447,0,6,0.5,1,900,-8
main~main|R94|sp20|k8|tr1|ai0.5|spread|s1065,spread,94,20,8,1,50,50,1065,61,42,61,1,0,2.31808,0.405059,1.55389,1.84127,2.31808,127,115,242,0,10530,2355,1395,233,233,9,0,10230,0,6,0.5,1,900,-8
main~main|R94|sp20|k8|tr1|ai0.5|spread|s1068,spread,94,20,8,1,50,50,1068,61,39,61,1,0,2.45484,1.08988,1.66769,1.66769,2.45484,153,146,299,0,13245,2843,1725,287,287,12,0,12652,0,6,0.5,1,900,-8
main~main|R94|sp20|k8|tr1|ai0.5|spread|s1071,spread,94,20,8,1,50,50,1071,61,43,61,1,0,1.8621,0.42022,1.64377,1.85394,1.8621,115,118,233,0,10575,2164,1523,224,224,9,0,9753,0,6,0.5,1,900,-8
main~main|R94|sp20|k8|tr1|ai0.5|spread|s1074,spread,94,20,8,1,50,50,1074,61,41,61,1,0,3.04687,0.287723,1.65732,1.70818,3.04687,151,153,304,0,13740,2790,1848,295,295,9,0,13062,0,6,0.5,1,900,-8
main~main|R94|sp20|k8|tr1|ai0.5|spread|s1077,spread,94,20,8,1,50,50,1077,61,40,61,1,0,3.65687,0.279118,1.51437,1.57029,3.65687,162,148,310,0,13530,2985,1835,298,298,12,0,13060,0,6,0.5,1,900,-8
main~main|R94|sp20|k8|tr1|ai0.5|spread|s1080,spread,94,20,8,1,50,50,1080,61,41,61,1,0,2.41153,0.4244,1.70999,1.92697,2.41153,141,132,273,0,12015,2391,1545,255,255,18,0,11364,0,6,0.5,1,900,-8
main~main|R94|sp20|k8|tr1|ai0.5|spread|s1083,spread,94,20,8,1,50,50,1083,61,43,61,1,0,2.54651,0.42585,1.48044,1.66992,2.54651,138,144,282,0,12870,2583,1649,264,264,18,0,11608,0,6,0.5,1,900,-8
main~main|R94|sp20|k8|tr1|ai0.5|spread|s1086,spread,94,20,8,1,50,50,1086,61,39,61,1,0,2.15055,0.407668,1.33619,1.86191,2.15055,118,118,236,0,10620,2114,1600,229,229,7,0,10026,0,6,0.5,1,900,-8
main~main|R94|sp20|k8|tr1|ai0.5|spread|s1089,spread,94,20,8,1,50,50,1089,61,41,61,1,0,2.08816,0.408871,1.6184,1.7226,2.08816,134,131,265,0,11835,2507,1641,258,258,7,0,11332,0,6,0.5,1,900,-8
main~main|R94|sp20|k8|tr1|ai0.5|spread|s1092,spread,94,20,8,1,50,50,1092,61,41,61,1,0,2.58962,0.450451,1.55465,1.63647,2.58962,152,168,320,0,14880,2616,1804,299,299,21,0,13520,0,6,0.5,1,900,-8
main~main|R94|sp20|k8|tr1|ai0.5|spread|s1095,spread,94,20,8,1,50,50,1095,61,39,61,1,0,1.89035,0.325334,1.35502,1.68971,1.89035,123,117,240,0,10620,2257,1601,227,227,13,0,9762,0,6,0.5,1,900,-8
main~main|R94|sp20|k8|tr1|ai0.5|spread|s1098,spread,94,20,8,1,50,50,1098,61,38,61,1,0,2.60967,0.461626,1.53267,1.74034,2.60967,143,135,278,0,12270,2598,1757,270,270,8,0,11845,0,6,0.5,1,900,-8
main~main|R94|sp20|k8|tr1|ai0.5|spread|s1101,spread,94,20,8,1,50,50,1101,61,41,61,1,0,2.64352,0.406886,1.73847,1.78325,2.64352,141,142,283,0,12765,2543,1654,272,272,11,0,12123,0,6,0.5,1,900,-8
main~main|R94|sp20|k8|tr1|ai0.5|spread|s1104,spread,94,20,8,1,50,50,1104,61,45,61,1,0,1.8206,0.407981,1.57635,1.58372,1.8206,128,142,270,0,12570,2201,1706,258,258,12,0,11573,0,6,0.5,1,900,-8
main~main|R94|sp20|k8|tr1|ai0.5|spread|s1107,spread,94,20,8,1,50,50,1107,61,41,61,1,0,1.98966,0.462186,1.44687,1.66283,1.98966,130,133,263,0,11925,2318,1713,243,242,18,0,10529,0,6,0.5,1,900,-8
main~main|R94|sp20|k8|tr1|ai0.5|spread|s1110,spread,94,20,8,1,50,50,1110,61,39,61,1,0,2.15361,0.42308,1.62203,1.8328,2.15361,126,131,257,0,11715,2326,1603,242,242,15,0,10591,0,6,0.5,1,900,-8
main~main|R94|sp20|k8|tr1|ai0.5|spread|s1113,spread,94,20,8,1,50,50,1113,61,41,61,1,0,3.45723,0.416649,1.74483,2.4952,3.45723,146,133,279,0,12165,2659,1587,267,267,12,0,11774,0,6,0.5,1,900,-8
main~main|R94|sp20|k8|tr1|ai0.5|spread|s1116,spread,94,20,8,1,50,50,1116,61,41,61,1,0,2.30862,0.412192,1.73055,1.98679,2.30862,144,146,290,0,13110,2554,1799,276,276,14,0,12207,0,6,0.5,1,900,-8
main~main|R94|sp20|k8|tr1|ai0.5|spread|s1119,spread,94,20,8,1,50,50,1119,61,41,61,1,0,2.36116,0.253147,1.59403,1.63043,2.36116,139,154,293,0,13635,2389,1761,280,280,13,0,12650,0,6,0.5,1,900,-8
main~main|R94|sp20|k16|tr1|ai0.5|spread|s1002,spread,94,20,16,1,50,50,1002,61,41,61,1,0,2.87067,1.07266,2.37484,2.54786,2.87067,160,202,362,0,17710,2905,2742,347,347,15,0,15173,0,6,0.5,1,900,-8
main~main|R94|sp20|k16|tr1|ai0.5|spread|s1005,spread,94,20,16,1,50,50,1005,61,41,61,1,0,3.29808,1.25814,2.23577,2.57145,3.29808,206,292,498,0,25196,3514,3282,466,466,32,0,21164,0,6,0.5,1,900,-8
main~main|R94|sp20|k16|tr1|ai0.5|spread|s1008,spread,94,20,16,1,50,50,1008,61,43,61,1,0,2.85694,1.06881,1.93245,2.43383,2.85694,175,260,435,0,22300,2947,3118,401,401,34,0,17995,0,6,0.5,1,900,-8
main~main|R94|sp20|k16|tr1|ai0.5|spread|s1011,spread,94,20,16,1,50,50,1011,61,41,61,1,0,3.24012,1.17584,1.91126,2.4903,3.24012,171,231,402,0,20061,2985,2987,380,380,18,0,16828,0,6,0.5,1,900,-8
main~main|R94|sp20|k16|tr1|ai0.5|spread|s1014,spread,94,20,16,1,50,50,1014,61,41,61,1,0,2.9849,1.07358,2.09043,2.59348,2.9849,173,240,413,0,20768,3213,3038,396,395,17,0,17482,0,6,0.5,1,900,-8
main~main|R94|sp20|k16|tr1|ai0.5|spread|s1017,spread,94,20,16,1,50,50,1017,61,41,61,1,0,2.50316,1.24704,2.07173,2.27583,2.50316,176,226,402,0,19766,3258,2771,386,386,16,0,17131,0,6,0.5,1,900,-8
main~main|R94|sp20|k16|tr1|ai0.5|spread|s1020,spread,94,20,16,1,50,50,1020,61,41,61,1,0,2.69003,1.10411,1.90093,2.05912,2.69003,162,241,403,0,20667,2716,2854,373,373,30,0,16810,0,6,0.5,1,900,-8
main~main|R94|sp20|k16|tr1|ai0.5|spread|s1023,spread,94,20,16,1,50,50,1023,61,41,61,1,0,2.96374,1.26046,1.98252,2.06061,2.96374,175,245,420,0,21175,2986,3073,404,404,16,0,18181,0,6,0.5,1,900,-8
main~main|R94|sp20|k16|tr1|ai0.5|spread|s1026,spread,94,20,16,1,50,50,1026,61,41,61,1,0,2.79209,1.18815,1.73922,1.89447,2.79209,165,204,369,0,17940,2971,2784,356,356,13,0,15605,0,6,0.5,1,900,-8
main~main|R94|sp20|k16|tr1|ai0.5|spread|s1029,spread,94,20,16,1,50,50,1029,61,43,61,1,0,2.60878,1.02772,1.85829,2.13699,2.60878,177,235,412,0,20457,3143,2832,392,392,20,0,17545,0,6,0.5,1,900,-8
main~main|R94|sp20|k16|tr1|ai0.5|spread|s1032,spread,94,20,16,1,50,50,1032,61,41,61,1,0,3.89256,1.30933,2.20129,3.12456,3.89256,215,310,525,0,26690,3471,3523,482,482,43,0,21926,0,6,0.5,1,900,-8
main~main|R94|sp20|k16|tr1|ai0.5|spread|s1035,spread,94,20,16,1,50,50,1035,61,39,61,1,0,3.14484,1.35769,2.5667,2.75624,3.14484,192,242,434,0,21222,3419,3116,422,422,12,0,18785,0,6,0.5,1,900,-8
main~main|R94|sp20|k16|tr1|ai0.5|spread|s1038,spread,94,20,16,1,50,50,1038,61,45,61,1,0,3.53591,1.08084,2.16866,2.37494,3.53591,189,285,474,0,24399,3167,3148,438,438,36,0,19965,0,6,0.5,1,900,-8
main~main|R94|sp20|k16|tr1|ai0.5|spread|s1041,spread,94,20,16,1,50,50,1041,61,41,61,1,0,2.39689,1.28901,1.87731,2.33281,2.39689,166,261,427,0,22231,2590,2869,392,392,35,0,18061,0,6,0.5,1,900,-8
main~main|R94|sp20|k16|tr1|ai0.5|spread|s1044,spread,94,20,16,1,50,50,1044,61,41,61,1,0,2.54974,1.25433,2.27152,2.28138,2.54974,173,234,407,0,20318,2963,2952,382,381,25,0,16980,0,6,0.5,1,900,-8
main~main|R94|sp20|k16|tr1|ai0.5|spread|s1047,spread,94,20,16,1,50,50,1047,61,41,61,1,0,2.73247,1.06062,2.2012,2.38453,2.73247,176,216,392,0,19016,3222,2929,378,378,13,0,16529,0,6,0.5,1,900,-8
main~main|R94|sp20|k16|tr1|ai0.5|spread|s1050,spread,94,20,16,1,50,50,1050,61,41,61,1,0,4.36064,1.37339,1.89714,2.60509,4.36064,204,260,464,0,22764,3588,3171,431,431,33,0,19101,0,6,0.5,1,900,-8
main~main|R94|sp20|k16|tr1|ai0.5|spread|s1053,spread,94,20,16,1,50,50,1053,61,41,61,1,0,2.92971,1.01439,2.1671,2.5666,2.92971,194,243,437,0,21329,3490,3243,419,419,18,0,18407,0,6,0.5,1,900,-8
main~main|R94|sp20|k16|tr1|ai0.5|spread|s1056,spread,94,20,16,1,50,50,1056,61,45,61,1,0,3.4036,1.01824,2.11489,2.59302,3.4036,183,234,417,0,20478,3201,2828,387,387,30,0,17191,0,6,0.5,1,900,-8
main~main|R94|sp20|k16|tr1|ai0.5|spread|s1059,spread,94,20,16,1,50,50,1059,61,41,61,1,0,2.66048,1.03935,1.96622,2.09805,2.66048,159,223,382,0,19269,2643,2920,362,362,20,0,16157,0,6,0.5,1,900,-8
main~main|R94|sp20|k16|tr1|ai0.5|spread|s1062,spread,94,20,16,1,50,50,1062,61,41,61,1,0,2.85485,1.28293,2.36393,2.39306,2.85485,187,263,450,0,22717,3180,3051,422,422,28,0,19089,0,6,0.5,1,900,-8
main~main|R94|sp20|k16|tr1|ai0.5|spread|s1065,spread,94,20,16,1,50,50,1065,61,43,61,1,0,3.27911,1.26695,2.07786,2.52714,3.27911,189,255,444,0,22149,3384,3183,415,415,29,0,18333,0,6,0.5,1,900,-8
main~main|R94|sp20|k16|tr1|ai0.5|spread|s1068,spread,94,20,16,1,50,50,1068,61,39,61,1,0,3.37848,1.3254,2.2955,3.00297,3.37848,203,282,485,0,24398,3413,3089,459,459,26,0,21038,0,6,0.5,1,900,-8
main~main|R94|sp20|k16|tr1|ai0.5|spread|s1071,spread,94,20,16,1,50,50,1071,61,43,61,1,0,2.36056,1.16325,1.9904,2.01116,2.36056,169,232,401,0,20104,3049,2991,376,376,25,0,16520,0,6,0.5,1,900,-8
main~main|R94|sp20|k16|tr1|ai0.5|spread|s1074,spread,94,20,16,1,50,50,1074,61,41,61,1,0,3.37381,1.06407,1.78903,1.9466,3.37381,171,241,412,0,20811,3060,3045,390,390,22,0,17295,0,6,0.5,1,900,-8
main~main|R94|sp20|k16|tr1|ai0.5|spread|s1077,spread,94,20,16,1,50,50,1077,61,41,61,1,0,3.49305,1.32193,2.41739,2.76916,3.49305,201,254,455,0,22266,3443,3202,434,434,21,0,19395,0,6,0.5,1,900,-8
main~main|R94|sp20|k16|tr1|ai0.5|spread|s1080,spread,94,20,16,1,50,50,1080,61,41,61,1,0,2.81905,0.88821,2.15779,2.22722,2.81905,164,231,395,0,19949,2763,2776,372,372,23,0,16781,0,6,0.5,1,900,-8
main~main|R94|sp20|k16|tr1|ai0.5|spread|s1083,spread,94,20,16,1,50,50,1083,61,43,61,1,0,3.03094,1.18994,1.89243,2.13327,3.03094,183,240,423,0,20928,3041,2733,399,399,24,0,18166,0,6,0.5,1,900,-8
main~main|R94|sp20|k16|tr1|ai0.5|spread|s1086,spread,94,20,16,1,50,50,1086,61,39,61,1,0,3.16178,1.02438,1.83945,2.45,3.16178,177,212,389,0,18732,3037,3011,369,369,20,0,16092,0,6,0.5,1,900,-8
main~main|R94|sp20|k16|tr1|ai0.5|spread|s1089,spread,94,20,16,1,50,50,1089,61,41,61,1,0,2.66289,0.844299,1.85467,2.21668,2.66289,164,218,382,0,18974,2838,2856,361,361,21,0,15966,0,6,0.5,1,900,-8
main~main|R94|sp20|k16|tr1|ai0.5|spread|s1092,spread,94,20,16,1,50,50,1092,61,41,61,1,0,2.81134,1.01237,2.1614,2.44464,2.81134,180,255,435,0,22005,3139,3027,414,414,21,0,18674,0,6,0.5,1,900,-8
main~main|R94|sp20|k16|tr1|ai0.5|spread|s1095,spread,94,20,16,1,50,50,1095,61,39,61,1,0,3.29951,1.47069,2.73519,2.77627,3.29951,216,280,496,0,24456,3581,3397,468,468,28,0,21102,0,6,0.5,1,900,-8
main~main|R94|sp20|k16|tr1|ai0.5|spread|s1098,spread,94,20,16,1,50,50,1098,61,39,61,1,0,3.87744,1.40223,2.3165,2.90887,3.87744,206,258,464,0,22646,3549,3100,434,434,30,0,19391,0,6,0.5,1,900,-8
main~main|R94|sp20|k16|tr1|ai0.5|spread|s1101,spread,94,20,16,1,50,50,1101,61,41,61,1,0,2.8562,1.61917,2.3063,2.69815,2.8562,199,275,474,0,23809,3149,3137,439,439,35,0,20054,0,6,0.5,1,900,-8
main~main|R94|sp20|k16|tr1|ai0.5|spread|s1104,spread,94,20,16,1,50,50,1104,61,45,61,1,0,2.8757,1.21053,2.27606,2.48148,2.8757,185,248,433,0,21560,3270,2910,414,414,19,0,18660,0,6,0.5,1,900,-8
main~main|R94|sp20|k16|tr1|ai0.5|spread|s1107,spread,94,20,16,1,50,50,1107,61,41,61,1,0,3.38462,1.27006,1.96919,2.45114,3.38462,184,250,434,0,21694,3350,3221,411,411,23,0,18089,0,6,0.5,1,900,-8
main~main|R94|sp20|k16|tr1|ai0.5|spread|s1110,spread,94,20,16,1,50,50,1110,61,39,61,1,0,3.51687,0.657669,2.10913,2.38786,3.51687,172,231,403,0,20077,3031,2991,385,385,18,0,17078,0,6,0.5,1,900,-8
main~main|R94|sp20|k16|tr1|ai0.5|spread|s1113,spread,94,20,16,1,50,50,1113,61,41,61,1,0,3.64075,1.33071,2.15595,2.25282,3.64075,202,257,459,0,22507,3513,3258,432,432,27,0,19149,0,6,0.5,1,900,-8
main~main|R94|sp20|k16|tr1|ai0.5|spread|s1116,spread,94,20,16,1,50,50,1116,61,41,61,1,0,3.10169,1.14657,1.9932,2.4256,3.10169,177,251,428,0,21657,3036,3151,403,403,25,0,17993,0,6,0.5,1,900,-8
main~main|R94|sp20|k16|tr1|ai0.5|spread|s1119,spread,94,20,16,1,50,50,1119,61,41,61,1,0,3.25013,1.08198,2.34606,2.6256,3.25013,200,270,470,0,23450,3436,3303,445,445,25,0,19961,0,6,0.5,1,900,-8
main~main|R120|sp20|k4|tr1|ai0.5|spread|s1002,spread,120,20,4,1,50,50,1002,99,53,99,1,0,2.89247,0.215288,1.37126,2.06352,2.89247,217,133,350,0,13230,4364,1677,337,337,13,0,26985,0,6,0.5,1,900,-8
main~main|R120|sp20|k4|tr1|ai0.5|spread|s1005,spread,120,20,4,1,50,50,1005,99,50,99,1,0,2.79784,0.233778,1.47617,1.48743,2.79784,197,126,323,0,12405,3924,1518,306,306,17,0,24546,0,6,0.5,1,900,-8
main~main|R120|sp20|k4|tr1|ai0.5|spread|s1008,spread,120,20,4,1,50,50,1008,99,51,99,1,0,2.95567,0.215702,1.39045,1.75421,2.95567,188,116,304,0,11520,3789,1580,295,295,9,0,23541,0,6,0.5,1,900,-8
main~main|R120|sp20|k4|tr1|ai0.5|spread|s1011,spread,120,20,4,1,50,50,1011,99,50,99,1,0,2.38416,0.224351,1.32721,1.5728,2.38416,177,130,307,0,12405,3599,1654,292,292,14,0,23363,0,6,0.5,1,900,-8
main~main|R120|sp20|k4|tr1|ai0.5|spread|s1014,spread,120,20,4,1,50,50,1014,99,53,99,1,0,3.19491,1.02167,1.49176,2.06993,3.19491,203,111,314,0,11370,4266,1607,310,310,4,0,24507,0,6,0.5,1,900,-8
main~main|R120|sp20|k4|tr1|ai0.5|spread|s1017,spread,120,20,4,1,50,50,1017,99,52,99,1,0,3.23426,0.217434,1.39959,1.58725,3.23426,199,125,324,0,12360,4048,1781,314,314,9,0,24943,0,6,0.5,1,900,-8
main~main|R120|sp20|k4|tr1|ai0.5|spread|s1020,spread,120,20,4,1,50,50,1020,99,49,99,1,0,2.80974,0.217978,1.97574,2.43196,2.80974,198,144,342,0,13770,3951,1741,329,328,10,0,26527,0,6,0.5,1,900,-8
main~main|R120|sp20|k4|tr1|ai0.5|spread|s1023,spread,120,20,4,1,50,50,1023,99,48,99,1,0,2.84861,0.124988,1.38282,1.76496,2.84861,199,130,329,0,12735,4100,1791,320,320,9,0,25469,0,6,0.5,1,900,-8
main~main|R120|sp20|k4|tr1|ai0.5|spread|s1026,spread,120,20,4,1,50,50,1026,99,50,99,1,0,2.99722,0.420056,1.65859,2.24127,2.99722,211,149,360,0,14340,4363,1802,344,344,16,0,27547,0,6,0.5,1,900,-8
main~main|R120|sp20|k4|tr1|ai0.5|spread|s1029,spread,120,20,4,1,50,50,1029,99,55,99,1,0,3.15632,0.217276,1.47732,1.69195,3.15632,199,121,320,0,12060,4118,1609,309,309,11,0,24555,0,6,0.5,1,900,-8
main~main|R120|sp20|k4|tr1|ai0.5|spread|s1032,spread,120,20,4,1,50,50,1032,99,52,99,1,0,2.58182,0.141221,1.28781,2.22824,2.58182,203,131,334,0,12870,4152,1708,325,325,9,0,25990,0,6,0.5,1,900,-8
main~main|R120|sp20|k4|tr1|ai0.5|spread|s1035,spread,120,20,4,1,50,50,1035,99,53,99,1,0,2.43783,0.242309,1.56281,2.31074,2.43783,195,107,302,0,10950,4219,1639,297,296,5,0,23209,0,6,0.5,1,900,-8
main~main|R120|sp20|k4|tr1|ai0.5|spread|s1038,spread,120,20,4,1,50,50,1038,99,53,99,1,0,2.56959,0.210016,1.32647,1.50697,2.56959,187,136,323,0,13005,3742,1798,309,309,14,0,24742,0,6,0.5,1,900,-8
main~main|R120|sp20|k4|tr1|ai0.5|spread|s1041,spread,120,20,4,1,50,50,1041,99,50,99,1,0,2.8841,0.25123,1.43573,2.27415,2.8841,216,153,369,0,14715,4459,1820,351,351,18,0,28119,0,6,0.5,1,900,-8
main~main|R120|sp20|k4|tr1|ai0.5|spread|s1044,spread,120,20,4,1,50,50,1044,99,52,99,1,0,2.4946,0.273173,1.55076,1.61041,2.4946,191,105,296,0,10740,3901,1418,286,286,10,0,22709,0,6,0.5,1,900,-8
main~main|R120|sp20|k4|tr1|ai0.5|spread|s1047,spread,120,20,4,1,50,50,1047,99,49,99,1,0,2.78732,0.222187,1.62972,2.45,2.78732,223,144,367,0,14145,4463,1911,356,356,11,0,28514,0,6,0.5,1,900,-8
main~main|R120|sp20|k4|tr1|ai0.5|spread|s1050,spread,120,20,4,1,50,50,1050,99,52,99,1,0,2.81423,0.181804,1.5919,1.7681,2.81423,202,119,321,0,11955,4125,1739,315,315,6,0,25006,0,6,0.5,1,900,-8
main~main|R120|sp20|k4|tr1|ai0.5|spread|s1053,spread,120,20,4,1,50,50,1053,99,53,99,1,0,2.48864,0.123228,1.71228,2.06332,2.48864,177,107,284,0,10680,3797,1516,282,282,1,0,22323,0,6,0.5,1,900,-8
main~main|R120|sp20|k4|tr1|ai0.5|spread|s1056,spread,120,20,4,1,50,50,1056,99,47,99,1,0,2.40307,0.206269,1.45637,1.49525,2.40307,183,118,301,0,11595,3599,1597,286,286,15,0,22832,0,6,0.5,1,900,-8
main~main|R120|sp20|k4|tr1|ai0.5|spread|s1059,spread,120,20,4,1,50,50,1059,99,52,99,1,0,2.32936,0.23005,1.39077,2.15574,2.32936,184,114,298,0,11310,3764,1461,289,289,9,0,23097,0,6,0.5,1,900,-8
main~main|R120|sp20|k4|tr1|ai0.5|spread|s1062,spread,120,20,4,1,50,50,1062,99,51,99,1,0,2.73147,0.289805,1.32077,2.45023,2.73147,197,138,335,0,13305,4050,1689,320,320,15,0,25621,0,6,0.5,1,900,-8
main~main|R120|sp20|k4|tr1|ai0.5|spread|s1065,spread,120,20,4,1,50,50,1065,99,53,99,1,0,2.79074,0.211711,1.35634,1.71272,2.79074,191,131,322,0,12690,3759,1723,312,312,10,0,25094,0,6,0.5,1,900,-8
main~main|R120|sp20|k4|tr1|ai0.5|spread|s1068,spread,120,20,4,1,50,50,1068,99,46,99,1,0,2.58797,1.03515,1.49265,2.29335,2.58797,218,129,347,0,12945,4677,1836,336,336,11,0,26415,0,6,0.5,1,900,-8
main~main|R120|sp20|k4|tr1|ai0.5|spread|s1071,spread,120,20,4,1,50,50,1071,99,53,99,1,0,2.63107,0.109584,1.38593,2.13862,2.63107,205,146,351,0,14025,4135,1899,334,333,13,0,26660,0,6,0.5,1,900,-8
main~main|R120|sp20|k4|tr1|ai0.5|spread|s1074,spread,120,20,4,1,50,50,1074,99,51,99,1,0,2.39284,0.092437,1.38676,1.60165,2.39284,173,124,297,0,11895,3516,1674,286,286,11,0,22838,0,6,0.5,1,900,-8
main~main|R120|sp20|k4|tr1|ai0.5|spread|s1077,spread,120,20,4,1,50,50,1077,99,47,99,1,0,3.75683,0.243836,1.29792,2.24307,3.75683,207,126,333,0,12555,4268,1742,324,324,9,0,25742,0,6,0.5,1,900,-8
main~main|R120|sp20|k4|tr1|ai0.5|spread|s1080,spread,120,20,4,1,50,50,1080,99,49,99,1,0,2.57465,0.217089,1.38199,1.70092,2.57465,175,130,305,0,12375,3530,1649,289,289,16,0,23143,0,6,0.5,1,900,-8
main~main|R120|sp20|k4|tr1|ai0.5|spread|s1083,spread,120,20,4,1,50,50,1083,99,49,99,1,0,2.17623,0.223511,1.39951,1.91987,2.17623,185,103,288,0,10500,3803,1453,286,286,2,0,22772,0,6,0.5,1,900,-8
main~main|R120|sp20|k4|tr1|ai0.5|spread|s1086,spread,120,20,4,1,50,50,1086,99,52,99,1,0,2.75714,0.130266,1.3442,1.34971,2.75714,189,125,314,0,12210,3871,1611,302,302,12,0,24114,0,6,0.5,1,900,-8
main~main|R120|sp20|k4|tr1|ai0.5|spread|s1089,spread,120,20,4,1,50,50,1089,99,51,99,1,0,2.67134,0.23555,1.33053,1.35336,2.67134,196,120,316,0,11940,4181,1575,304,304,12,0,24036,0,6,0.5,1,900,-8
main~main|R120|sp20|k4|tr1|ai0.5|spread|s1092,spread,120,20,4,1,50,50,1092,99,50,99,1,0,2.41325,0.309051,1.42391,1.79476,2.41325,207,109,316,0,11280,4323,1574,312,312,4,0,24679,0,6,0.5,1,900,-8
main~main|R120|sp20|k4|tr1|ai0.5|spread|s1095,spread,120,20,4,1,50,50,1095,99,51,99,1,0,2.48112,0.301261,1.59424,2.24976,2.48112,199,107,306,0,11010,4128,1461,299,298,6,0,23689,0,6,0.5,1,900,-8
main~main|R120|sp20|k4|tr1|ai0.5|spread|s1098,spread,120,20,4,1,50,50,1098,99,43,99,1,0,2.52085,0.427114,1.39819,2.31755,2.52085,216,131,347,0,13065,4310,1616,329,329,18,0,26316,0,6,0.5,1,900,-8
main~main|R120|sp20|k4|tr1|ai0.5|spread|s1101,spread,120,20,4,1,50,50,1101,99,48,99,1,0,2.60292,0.249914,1.39521,1.46851,2.60292,178,123,301,0,11895,3580,1607,288,288,13,0,23037,0,6,0.5,1,900,-8
main~main|R120|sp20|k4|tr1|ai0.5|spread|s1104,spread,120,20,4,1,50,50,1104,99,54,99,1,0,2.92267,0.117146,1.36783,1.54682,2.92267,176,121,297,0,11715,3427,1675,282,282,15,0,22534,0,6,0.5,1,900,-8
main~main|R120|sp20|k4|tr1|ai0.5|spread|s1107,spread,120,20,4,1,50,50,1107,99,49,99,1,0,2.88012,0.220802,1.40983,1.90141,2.88012,181,129,310,0,12390,3655,1576,298,298,12,0,23973,0,6,0.5,1,900,-8
main~main|R120|sp20|k4|tr1|ai0.5|spread|s1110,spread,120,20,4,1,50,50,1110,99,49,99,1,0,3.22408,0.135508,1.51574,2.20824,3.22408,190,121,311,0,11925,3919,1685,302,302,9,0,23992,0,6,0.5,1,900,-8
main~main|R120|sp20|k4|tr1|ai0.5|spread|s1113,spread,120,20,4,1,50,50,1113,99,54,99,1,0,2.62672,0.2173,1.27591,2.37701,2.62672,191,122,313,0,12015,3795,1710,306,306,7,0,24483,0,6,0.5,1,900,-8
main~main|R120|sp20|k4|tr1|ai0.5|spread|s1116,spread,120,20,4,1,50,50,1116,99,48,99,1,0,2.59832,0.215318,1.35112,1.61077,2.59832,187,132,319,0,12705,3642,1737,307,307,12,0,24707,0,6,0.5,1,900,-8
main~main|R120|sp20|k4|tr1|ai0.5|spread|s1119,spread,120,20,4,1,50,50,1119,99,50,99,1,0,1.43935,0.125909,1.23448,1.39895,1.43935,147,86,233,0,8655,3135,1307,227,227,6,0,17804,0,6,0.5,1,900,-8
main~main|R120|sp20|k8|tr1|ai0.5|spread|s1002,spread,120,20,8,1,50,50,1002,99,55,99,1,0,2.94118,1.21907,2.2591,2.55247,2.94118,268,239,507,0,21945,5333,3037,487,487,20,0,39356,0,6,0.5,1,900,-8
main~main|R120|sp20|k8|tr1|ai0.5|spread|s1005,spread,120,20,8,1,50,50,1005,99,52,99,1,0,3.34816,1.12366,2.14291,2.22448,3.34816,261,217,478,0,20190,5289,2712,458,458,20,0,36883,0,6,0.5,1,900,-8
main~main|R120|sp20|k8|tr1|ai0.5|spread|s1008,spread,120,20,8,1,50,50,1008,99,55,99,1,0,2.97246,1.17616,1.87955,2.43697,2.97246,247,219,466,0,20130,4822,2982,444,444,22,0,35708,0,6,0.5,1,900,-8
main~main|R120|sp20|k8|tr1|ai0.5|spread|s1011,spread,120,20,8,1,50,50,1011,99,53,99,1,0,2.54008,1.04813,1.74988,2.08999,2.54008,231,205,436,0,18840,4490,2768,420,420,16,0,33902,0,6,0.5,1,900,-8
