run_id,mode,R_m,spacing_m,k,trickle,r_tx_m,r_bc_m,seed,n_nodes,n_seeded,n_complete,frac_complete,censored,T_spread_s,t50_s,t90_s,t95_s,t99_s,pkt_adv,pkt_frag,pkt_total,send_fail,bytes_total,rx_adv,rx_frag,mac_tx,mac_tx_ok,mac_tx_drop,mac_rx_drop,phy_rx_drop,phy_tx_drop,traces_connected,adv_interval_s,suppress_window_s,stop_time_s,tx_power_dBm
main~main|R60|sp20|k4|tr1|ai0.5|spread|s1031,spread,60,20,4,1,50,50,1031,23,20,23,1,0,1.67013,0.0307673,0.2045,0.2045,1.67013,18,29,47,0,2445,263,273,46,46,1,0,476,0,6,0.5,1,900,-8
main~main|R60|sp20|k4|tr1|ai0.5|spread|s1034,spread,60,20,4,1,50,50,1034,23,19,23,1,0,1.61871,0.0430225,0.254857,0.254857,1.61871,21,22,43,0,1965,277,247,42,42,1,0,400,0,6,0.5,1,900,-8
main~main|R60|sp20|k4|tr1|ai0.5|spread|s1037,spread,60,20,4,1,50,50,1037,23,18,23,1,0,3.41422,0.0735553,0.413492,1.47572,3.41422,37,42,79,0,3705,505,406,74,74,5,0,717,0,6,0.5,1,900,-8
main~main|R60|sp20|k4|tr1|ai0.5|spread|s1040,spread,60,20,4,1,50,50,1040,23,21,23,1,0,1.42715,0.212538,1.25365,1.25365,1.42715,31,38,69,0,3315,430,320,60,60,9,0,570,0,6,0.5,1,900,-8
main~main|R60|sp20|k4|tr1|ai0.5|spread|s1043,spread,60,20,4,1,50,50,1043,23,23,23,1,0,1.49461,0.155629,1.28464,1.49461,1.49461,30,35,65,0,3075,408,312,60,59,3,0,582,0,6,0.5,1,900,-8
main~main|R60|sp20|k4|tr1|ai0.5|spread|s1046,spread,60,20,4,1,50,50,1046,23,20,23,1,0,1.84214,0.289662,1.64281,1.68195,1.84214,51,42,93,0,3915,637,373,91,91,2,0,992,0,6,0.5,1,900,-8
main~main|R60|sp20|k4|tr1|ai0.5|spread|s1049,spread,60,20,4,1,50,50,1049,23,21,23,1,0,1.90688,0.235609,0.437561,1.90688,1.90688,28,30,58,0,2670,407,296,53,53,5,0,463,0,6,0.5,1,900,-8
main~main|R60|sp20|k4|tr1|ai0.5|spread|s1052,spread,60,20,4,1,50,50,1052,23,21,23,1,0,1.16484,0.0589072,0.23399,0.23399,1.16484,18,21,39,0,1845,256,205,35,35,4,0,309,0,6,0.5,1,900,-8
main~main|R60|sp20|k4|tr1|ai0.5|spread|s1055,spread,60,20,4,1,50,50,1055,23,22,23,1,0,1.93305,0.0518531,0.445069,0.445069,1.93305,27,25,52,0,2280,345,269,51,51,1,0,508,0,6,0.5,1,900,-8
main~main|R60|sp20|k4|tr1|ai0.5|spread|s1058,spread,60,20,4,1,50,50,1058,23,22,23,1,0,1.30279,0.121546,1.2985,1.30279,1.30279,32,38,70,0,3330,434,298,64,64,6,0,676,0,6,0.5,1,900,-8
main~main|R60|sp20|k4|tr1|ai0.5|spread|s1061,spread,60,20,4,1,50,50,1061,23,21,23,1,0,1.06637,0.224652,1.06355,1.06355,1.06637,27,32,59,0,2805,309,209,52,52,7,0,626,0,6,0.5,1,900,-8
main~main|R60|sp20|k4|tr1|ai0.5|spread|s1064,spread,60,20,4,1,50,50,1064,23,19,23,1,0,1.51537,0.14556,0.251102,1.13363,1.51537,34,44,78,0,3810,428,395,74,74,4,0,805,0,6,0.5,1,900,-8
main~main|R60|sp20|k4|tr1|ai0.5|spread|s1067,spread,60,20,4,1,50,50,1067,23,22,23,1,0,1.19115,0.178719,0.302957,0.302957,1.19115,21,23,44,0,2040,271,205,42,42,2,0,448,0,6,0.5,1,900,-8
main~main|R60|sp20|k4|tr1|ai0.5|spread|s1070,spread,60,20,4,1,50,50,1070,23,22,23,1,0,1.38056,0.02976,1.38056,1.38056,1.38056,34,32,66,0,2910,478,245,61,61,5,0,619,0,6,0.5,1,900,-8
main~main|R60|sp20|k4|tr1|ai0.5|spread|s1073,spread,60,20,4,1,50,50,1073,23,19,23,1,0,0.293404,0.128566,0.279314,0.279314,0.293404,15,23,38,0,1950,141,184,34,34,4,0,423,0,6,0.5,1,900,-8
main~main|R60|sp20|k4|tr1|ai0.5|spread|s1076,spread,60,20,4,1,50,50,1076,23,19,23,1,0,1.71244,0.220242,0.220242,0.220242,1.71244,21,34,55,0,2865,313,308,52,52,3,0,523,0,6,0.5,1,900,-8
main~main|R60|sp20|k4|tr1|ai0.5|spread|s1079,spread,60,20,4,1,50,50,1079,23,23,23,1,0,1.28975,0.0948968,0.110705,0.298961,1.28975,24,25,49,0,2235,326,235,48,48,1,0,495,0,6,0.5,1,900,-8
main~main|R60|sp20|k4|tr1|ai0.5|spread|s1082,spread,60,20,4,1,50,50,1082,23,20,23,1,0,3.04059,0.14773,1.54937,1.56572,3.04059,50,40,90,0,3750,606,376,88,88,2,0,954,0,6,0.5,1,900,-8
main~main|R60|sp20|k4|tr1|ai0.5|spread|s1085,spread,60,20,4,1,50,50,1085,23,20,23,1,0,1.00466,0.0235255,0.373836,0.605101,1.00466,20,22,42,0,1950,300,143,39,39,3,0,415,0,6,0.5,1,900,-8
main~main|R60|sp20|k4|tr1|ai0.5|spread|s1088,spread,60,20,4,1,50,50,1088,23,19,23,1,0,1.61348,0.223311,1.43287,1.61072,1.61348,35,37,72,0,3300,456,364,64,64,8,0,588,0,6,0.5,1,900,-8
main~main|R60|sp20|k4|tr1|ai0.5|spread|s1091,spread,60,20,4,1,50,50,1091,23,19,23,1,0,1.9436,0.15893,0.257145,0.261305,1.9436,26,39,65,0,3315,308,276,57,57,8,0,670,0,6,0.5,1,900,-8
main~main|R60|sp20|k4|tr1|ai0.5|spread|s1094,spread,60,20,4,1,50,50,1094,23,21,23,1,0,1.26915,0.0952749,0.14863,0.152278,1.26915,24,28,52,0,2460,359,250,49,49,3,0,469,0,6,0.5,1,900,-8
main~main|R60|sp20|k4|tr1|ai0.5|spread|s1097,spread,60,20,4,1,50,50,1097,23,20,23,1,0,1.57241,0.325493,0.733854,1.56813,1.57241,34,40,74,0,3510,496,304,72,72,2,0,784,0,6,0.5,1,900,-8
main~main|R60|sp20|k4|tr1|ai0.5|spread|s1100,spread,60,20,4,1,50,50,1100,23,20,23,1,0,1.30551,0.214333,0.419555,0.419555,1.30551,20,28,48,0,2400,272,297,45,45,3,0,421,0,6,0.5,1,900,-8
main~main|R60|sp20|k4|tr1|ai0.5|spread|s1103,spread,60,20,4,1,50,50,1103,23,22,23,1,0,1.16804,0.0489812,0.272473,1.16804,1.16804,21,27,48,0,2340,276,248,45,45,3,0,466,0,6,0.5,1,900,-8
main~main|R60|sp20|k4|tr1|ai0.5|spread|s1106,spread,60,20,4,1,50,50,1106,23,21,23,1,0,0.215169,0.212256,0.215168,0.215168,0.215169,9,24,33,0,1935,85,168,29,29,4,0,385,0,6,0.5,1,900,-8
main~main|R60|sp20|k4|tr1|ai0.5|spread|s1109,spread,60,20,4,1,50,50,1109,23,18,23,1,0,0.45591,0.110198,0.30991,0.45591,0.45591,16,14,30,0,1290,192,168,30,30,0,0,300,0,6,0.5,1,900,-8
main~main|R60|sp20|k4|tr1|ai0.5|spread|s1112,spread,60,20,4,1,50,50,1112,23,23,23,1,0,0.250221,0.128736,0.237973,0.250221,0.250221,19,20,39,0,1785,281,190,37,37,2,0,343,0,6,0.5,1,900,-8
main~main|R60|sp20|k4|tr1|ai0.5|spread|s1115,spread,60,20,4,1,50,50,1115,23,22,23,1,0,1.473,0.138252,1.08265,1.08566,1.473,33,50,83,0,4245,454,376,77,77,6,0,864,0,6,0.5,1,900,-8
main~main|R60|sp20|k4|tr1|ai0.5|spread|s1118,spread,60,20,4,1,50,50,1118,23,22,23,1,0,1.69626,0.0692232,0.372411,1.49335,1.69626,27,45,72,0,3780,379,356,67,67,5,0,739,0,6,0.5,1,900,-8
main~main|R60|sp20|k8|tr1|ai0.5|spread|s1001,spread,60,20,8,1,50,50,1001,23,21,23,1,0,2.68817,0.222273,1.326,1.326,2.68817,42,48,90,0,4230,587,494,89,89,1,0,877,0,6,0.5,1,900,-8
main~main|R60|sp20|k8|tr1|ai0.5|spread|s1004,spread,60,20,8,1,50,50,1004,23,23,23,1,0,2.37086,0.45243,1.94546,1.95199,2.37086,47,78,125,0,6555,612,605,120,120,5,0,1423,0,6,0.5,1,900,-8
main~main|R60|sp20|k8|tr1|ai0.5|spread|s1007,spread,60,20,8,1,50,50,1007,23,21,23,1,0,1.73382,0.228235,1.52995,1.67648,1.73382,44,56,100,0,4860,590,570,94,94,6,0,908,0,6,0.5,1,900,-8
main~main|R60|sp20|k8|tr1|ai0.5|spread|s1010,spread,60,20,8,1,50,50,1010,23,23,23,1,0,1.74144,0.422382,1.4221,1.4221,1.74144,46,71,117,0,6015,601,539,101,101,14,0,1082,0,6,0.5,1,900,-8
main~main|R60|sp20|k8|tr1|ai0.5|spread|s1013,spread,60,20,8,1,50,50,1013,23,22,23,1,0,1.8626,0.240513,1.27164,1.48458,1.8626,47,61,108,0,5280,661,569,103,103,5,0,1036,0,6,0.5,1,900,-8
main~main|R60|sp20|k8|tr1|ai0.5|spread|s1016,spread,60,20,8,1,50,50,1016,23,22,23,1,0,1.91036,0.238215,1.43995,1.53126,1.91036,36,65,101,0,5415,432,537,91,91,10,0,1033,0,6,0.5,1,900,-8
main~main|R60|sp20|k8|tr1|ai0.5|spread|s1019,spread,60,20,8,1,50,50,1019,23,21,23,1,0,2.60891,0.248585,1.60357,1.71428,2.60891,50,58,108,0,5100,696,643,103,103,5,0,927,0,6,0.5,1,900,-8
main~main|R60|sp20|k8|tr1|ai0.5|spread|s1022,spread,60,20,8,1,50,50,1022,23,21,23,1,0,1.56539,0.487902,0.689182,0.69411,1.56539,33,40,73,0,3495,388,401,67,67,6,0,685,0,6,0.5,1,900,-8
main~main|R60|sp20|k8|tr1|ai0.5|spread|s1025,spread,60,20,8,1,50,50,1025,23,23,23,1,0,3.00337,0.257027,1.4978,1.61852,3.00337,46,60,106,0,5190,534,524,101,101,5,0,1164,0,6,0.5,1,900,-8
main~main|R60|sp20|k8|tr1|ai0.5|spread|s1028,spread,60,20,8,1,50,50,1028,23,21,23,1,0,2.41823,0.444688,1.37382,1.70168,2.41823,54,70,124,0,6060,763,673,117,117,7,0,1138,0,6,0.5,1,900,-8
main~main|R60|sp20|k8|tr1|ai0.5|spread|s1031,spread,60,20,8,1,50,50,1031,23,23,23,1,0,1.83886,0.228222,1.26579,1.44939,1.83886,38,56,94,0,4770,521,587,91,91,3,0,894,0,6,0.5,1,900,-8
main~main|R60|sp20|k8|tr1|ai0.5|spread|s1034,spread,60,20,8,1,50,50,1034,23,21,23,1,0,1.43349,0.431141,1.12258,1.12258,1.43349,33,42,75,0,3645,433,408,72,72,3,0,743,0,6,0.5,1,900,-8
main~main|R60|sp20|k8|tr1|ai0.5|spread|s1037,spread,60,20,8,1,50,50,1037,23,20,23,1,0,1.93837,0.283688,1.80732,1.82162,1.93837,57,72,129,0,6255,746,739,120,120,7,0,1155,0,6,0.5,1,900,-8
main~main|R60|sp20|k8|tr1|ai0.5|spread|s1040,spread,60,20,8,1,50,50,1040,23,23,23,1,0,1.66503,0.436408,1.04672,1.06278,1.66503,38,61,99,0,5145,523,510,92,92,7,0,991,0,6,0.5,1,900,-8
main~main|R60|sp20|k8|tr1|ai0.5|spread|s1043,spread,60,20,8,1,50,50,1043,23,23,23,1,0,1.5898,0.26087,1.54842,1.5898,1.5898,41,61,102,0,5190,543,544,95,95,6,0,1003,0,6,0.5,1,900,-8
main~main|R60|sp20|k8|tr1|ai0.5|spread|s1046,spread,60,20,8,1,50,50,1046,23,21,23,1,0,1.70604,0.263617,1.08771,1.68963,1.70604,38,45,83,0,3945,474,327,78,78,5,0,915,0,6,0.5,1,900,-8
main~main|R60|sp20|k8|tr1|ai0.5|spread|s1049,spread,60,20,8,1,50,50,1049,23,23,23,1,0,1.87992,0.27706,1.16949,1.16949,1.87992,33,51,84,0,4320,466,510,79,79,5,0,762,0,6,0.5,1,900,-8
main~main|R60|sp20|k8|tr1|ai0.5|spread|s1052,spread,60,20,8,1,50,50,1052,23,23,23,1,0,0.807024,0.263111,0.791046,0.791046,0.807024,28,35,63,0,3045,323,332,58,58,5,0,621,0,6,0.5,1,900,-8
main~main|R60|sp20|k8|tr1|ai0.5|spread|s1055,spread,60,20,8,1,50,50,1055,23,23,23,1,0,1.68547,0.433062,1.32408,1.68246,1.68547,45,71,116,0,6000,544,546,100,100,16,0,1110,0,6,0.5,1,900,-8
main~main|R60|sp20|k8|tr1|ai0.5|spread|s1058,spread,60,20,8,1,50,50,1058,23,23,23,1,0,1.13183,0.443711,1.13183,1.13183,1.13183,38,41,79,0,3645,546,372,76,76,3,0,754,0,6,0.5,1,900,-8
main~main|R60|sp20|k8|tr1|ai0.5|spread|s1061,spread,60,20,8,1,50,50,1061,23,23,23,1,0,2.04258,0.420045,1.31459,1.84258,2.04258,44,65,109,0,5535,512,521,94,94,15,0,1035,0,6,0.5,1,900,-8
main~main|R60|sp20|k8|tr1|ai0.5|spread|s1064,spread,60,20,8,1,50,50,1064,23,21,23,1,0,1.55285,1.04485,1.25109,1.55285,1.55285,46,48,94,0,4290,636,514,91,90,3,0,831,0,6,0.5,1,900,-8
main~main|R60|sp20|k8|tr1|ai0.5|spread|s1067,spread,60,20,8,1,50,50,1067,23,23,23,1,0,1.5672,0.36549,1.07158,1.5672,1.5672,36,48,84,0,4140,472,490,79,79,5,0,776,0,6,0.5,1,900,-8
main~main|R60|sp20|k8|tr1|ai0.5|spread|s1070,spread,60,20,8,1,50,50,1070,23,23,23,1,0,1.74904,0.378269,1.54676,1.69629,1.74904,44,74,118,0,6210,570,570,103,100,8,0,1108,0,6,0.5,1,900,-8
main~main|R60|sp20|k8|tr1|ai0.5|spread|s1073,spread,60,20,8,1,50,50,1073,23,23,23,1,0,1.23711,0.408565,1.23711,1.23711,1.23711,31,52,83,0,4365,393,353,77,77,6,0,948,0,6,0.5,1,900,-8
main~main|R60|sp20|k8|tr1|ai0.5|spread|s1076,spread,60,20,8,1,50,50,1076,23,21,23,1,0,2.02014,0.314482,0.716754,1.73562,2.02014,38,56,94,0,4770,536,557,90,90,4,0,887,0,6,0.5,1,900,-8
main~main|R60|sp20|k8|tr1|ai0.5|spread|s1079,spread,60,20,8,1,50,50,1079,23,23,23,1,0,1.96289,0.260213,0.639385,0.639385,1.96289,33,55,88,0,4620,435,409,74,74,14,0,784,0,6,0.5,1,900,-8
main~main|R60|sp20|k8|tr1|ai0.5|spread|s1082,spread,60,20,8,1,50,50,1082,23,21,23,1,0,2.33152,1.13156,1.57257,1.75003,2.33152,59,64,123,0,5685,835,631,117,117,6,0,1108,0,6,0.5,1,900,-8
main~main|R60|sp20|k8|tr1|ai0.5|spread|s1085,spread,60,20,8,1,50,50,1085,23,23,23,1,0,1.84418,0.258822,0.432947,1.84418,1.84418,35,50,85,0,4275,425,404,75,75,10,0,821,0,6,0.5,1,900,-8
main~main|R60|sp20|k8|tr1|ai0.5|spread|s1088,spread,60,20,8,1,50,50,1088,23,20,23,1,0,1.22496,0.307345,1.21747,1.22496,1.22496,31,41,72,0,3540,420,442,71,71,1,0,700,0,6,0.5,1,900,-8
main~main|R60|sp20|k8|tr1|ai0.5|spread|s1091,spread,60,20,8,1,50,50,1091,23,23,23,1,0,2.41672,0.322989,1.447,1.50765,2.41672,40,64,104,0,5400,524,654,97,97,7,0,956,0,6,0.5,1,900,-8
main~main|R60|sp20|k8|tr1|ai0.5|spread|s1094,spread,60,20,8,1,50,50,1094,23,23,23,1,0,1.86723,0.411846,1.60293,1.86723,1.86723,47,72,119,0,6105,570,561,109,109,10,0,1267,0,6,0.5,1,900,-8
main~main|R60|sp20|k8|tr1|ai0.5|spread|s1097,spread,60,20,8,1,50,50,1097,23,22,23,1,0,1.87533,0.296457,0.422161,0.427985,1.87533,27,38,65,0,3255,348,402,62,62,3,0,614,0,6,0.5,1,900,-8
main~main|R60|sp20|k8|tr1|ai0.5|spread|s1100,spread,60,20,8,1,50,50,1100,23,21,23,1,0,2.6264,0.23849,1.27335,1.80234,2.6264,42,64,106,0,5430,592,586,98,98,8,0,978,0,6,0.5,1,900,-8
main~main|R60|sp20|k8|tr1|ai0.5|spread|s1103,spread,60,20,8,1,50,50,1103,23,23,23,1,0,1.76835,0.422042,1.33055,1.76835,1.76835,49,45,94,0,4110,669,385,90,90,4,0,926,0,6,0.5,1,900,-8
main~main|R60|sp20|k8|tr1|ai0.5|spread|s1106,spread,60,20,8,1,50,50,1106,23,22,23,1,0,1.50534,0.347078,1.28077,1.47924,1.50534,51,58,109,0,5115,667,578,105,105,4,0,1065,0,6,0.5,1,900,-8
main~main|R60|sp20|k8|tr1|ai0.5|spread|s1109,spread,60,20,8,1,50,50,1109,23,20,23,1,0,1.52602,0.480311,1.39036,1.39036,1.52602,45,52,97,0,4575,567,416,91,91,6,0,1019,0,6,0.5,1,900,-8
main~main|R60|sp20|k8|tr1|ai0.5|spread|s1112,spread,60,20,8,1,50,50,1112,23,23,23,1,0,1.68544,0.409787,1.30855,1.30855,1.68544,47,64,111,0,5505,684,486,100,100,11,0,1030,0,6,0.5,1,900,-8
main~main|R60|sp20|k8|tr1|ai0.5|spread|s1115,spread,60,20,8,1,50,50,1115,23,23,23,1,0,1.64685,0.356541,0.432694,0.432694,1.64685,30,43,73,0,3675,423,361,72,72,1,0,800,0,6,0.5,1,900,-8
main~main|R60|sp20|k8|tr1|ai0.5|spread|s1118,spread,60,20,8,1,50,50,1118,23,23,23,1,0,1.63447,0.30733,1.50816,1.63447,1.63447,47,61,108,0,5280,607,581,102,102,6,0,1056,0,6,0.5,1,900,-8
main~main|R60|sp20|k16|tr1|ai0.5|spread|s1001,spread,60,20,16,1,50,50,1001,23,21,23,1,0,2.01107,1.274,1.94753,2.01107,2.01107,63,104,167,0,8808,745,978,160,160,7,0,1797,0,6,0.5,1,900,-8
main~main|R60|sp20|k16|tr1|ai0.5|spread|s1004,spread,60,20,16,1,50,50,1004,23,23,23,1,0,1.84666,0.46864,1.32796,1.47284,1.84666,43,92,135,0,7588,575,778,123,123,12,0,1353,0,6,0.5,1,900,-8
main~main|R60|sp20|k16|tr1|ai0.5|spread|s1007,spread,60,20,16,1,50,50,1007,23,21,23,1,0,2.61939,1.40365,2.45462,2.54175,2.61939,71,111,182,0,9461,977,1034,178,178,4,0,1905,0,6,0.5,1,900,-8
main~main|R60|sp20|k16|tr1|ai0.5|spread|s1010,spread,60,20,16,1,50,50,1010,23,23,23,1,0,1.97829,0.62609,1.55143,1.75707,1.97829,56,101,157,0,8471,719,907,143,143,14,0,1520,0,6,0.5,1,900,-8
main~main|R60|sp20|k16|tr1|ai0.5|spread|s1013,spread,60,20,16,1,50,50,1013,23,23,23,1,0,1.46664,1.04132,1.3972,1.46267,1.46664,48,95,143,0,7893,520,743,128,128,15,0,1553,0,6,0.5,1,900,-8
main~main|R60|sp20|k16|tr1|ai0.5|spread|s1016,spread,60,20,16,1,50,50,1016,23,23,23,1,0,2.10929,0.52614,1.69119,1.97512,2.10929,48,81,129,0,6843,636,803,120,120,9,0,1201,0,6,0.5,1,900,-8
main~main|R60|sp20|k16|tr1|ai0.5|spread|s1019,spread,60,20,16,1,50,50,1019,23,21,23,1,0,1.91591,1.09751,1.7286,1.89836,1.91591,60,99,159,0,8385,736,826,153,153,6,0,1804,0,6,0.5,1,900,-8
main~main|R60|sp20|k16|tr1|ai0.5|spread|s1022,spread,60,20,16,1,50,50,1022,23,21,23,1,0,2.77497,0.754365,1.81733,1.82751,2.77497,62,90,152,0,7742,873,877,142,142,10,0,1374,0,6,0.5,1,900,-8
main~main|R60|sp20|k16|tr1|ai0.5|spread|s1025,spread,60,20,16,1,50,50,1025,23,23,23,1,0,1.70123,1.15246,1.67412,1.70123,1.70123,54,98,152,0,8214,686,858,136,136,16,0,1448,0,6,0.5,1,900,-8
main~main|R60|sp20|k16|tr1|ai0.5|spread|s1028,spread,60,20,16,1,50,50,1028,23,21,23,1,0,3.02839,0.719866,1.7479,1.80159,3.02839,69,98,167,0,8454,870,900,159,159,8,0,1728,0,6,0.5,1,900,-8
main~main|R60|sp20|k16|tr1|ai0.5|spread|s1031,spread,60,20,16,1,50,50,1031,23,23,23,1,0,2.49096,1.17086,2.0067,2.10287,2.49096,64,100,164,0,8524,863,871,153,153,5,0,1632,0,6,0.5,1,900,-8
main~main|R60|sp20|k16|tr1|ai0.5|spread|s1034,spread,60,20,16,1,50,50,1034,23,21,23,1,0,2.52666,1.54444,1.77726,1.99228,2.52666,65,106,171,0,8990,917,966,162,162,9,0,1681,0,6,0.5,1,900,-8
main~main|R60|sp20|k16|tr1|ai0.5|spread|s1037,spread,60,20,16,1,50,50,1037,23,21,23,1,0,3.02281,1.01843,1.99927,2.29357,3.02281,71,128,199,0,10736,896,1110,180,180,19,0,1954,0,6,0.5,1,900,-8
main~main|R60|sp20|k16|tr1|ai0.5|spread|s1040,spread,60,20,16,1,50,50,1040,23,23,23,1,0,1.8062,1.1155,1.80005,1.80005,1.8062,60,95,155,0,8085,816,799,141,141,14,0,1487,0,6,0.5,1,900,-8
main~main|R60|sp20|k16|tr1|ai0.5|spread|s1043,spread,60,20,16,1,50,50,1043,23,23,23,1,0,2.06881,1.12367,1.85716,2.05915,2.06881,59,98,157,0,8294,767,756,145,145,12,0,1667,0,6,0.5,1,900,-8
main~main|R60|sp20|k16|tr1|ai0.5|spread|s1046,spread,60,20,16,1,50,50,1046,23,21,23,1,0,2.21363,1.41626,1.83834,2.20966,2.21363,63,127,190,0,10533,776,955,168,168,22,0,1965,0,6,0.5,1,900,-8
main~main|R60|sp20|k16|tr1|ai0.5|spread|s1049,spread,60,20,16,1,50,50,1049,23,23,23,1,0,4.22748,0.651678,2.39278,3.17309,4.22748,72,114,186,0,9702,979,951,175,175,11,0,1920,0,6,0.5,1,900,-8
main~main|R60|sp20|k16|tr1|ai0.5|spread|s1052,spread,60,20,16,1,50,50,1052,23,23,23,1,0,2.03416,0.90267,1.60698,1.8341,2.03416,57,88,145,0,7512,837,841,136,136,9,0,1314,0,6,0.5,1,900,-8
main~main|R60|sp20|k16|tr1|ai0.5|spread|s1055,spread,60,20,16,1,50,50,1055,23,23,23,1,0,2.91448,1.00785,1.71243,1.88458,2.91448,72,121,193,0,10227,882,912,174,174,19,0,2034,0,6,0.5,1,900,-8
main~main|R60|sp20|k16|tr1|ai0.5|spread|s1058,spread,60,20,16,1,50,50,1058,23,23,23,1,0,2.04215,0.920792,1.82175,1.84101,2.04215,59,110,169,0,9194,801,903,158,158,11,0,1772,0,6,0.5,1,900,-8
main~main|R60|sp20|k16|tr1|ai0.5|spread|s1061,spread,60,20,16,1,50,50,1061,23,23,23,1,0,1.91595,1.02708,1.91038,1.91339,1.91595,63,111,174,0,9333,775,930,159,159,15,0,1793,0,6,0.5,1,900,-8
main~main|R60|sp20|k16|tr1|ai0.5|spread|s1064,spread,60,20,16,1,50,50,1064,23,21,23,1,0,2.23582,1.23342,2.04338,2.12031,2.23582,66,89,155,0,7731,987,800,145,144,10,0,1384,0,6,0.5,1,900,-8
main~main|R60|sp20|k16|tr1|ai0.5|spread|s1067,spread,60,20,16,1,50,50,1067,23,23,23,1,0,2.47934,0.632757,1.42531,2.13936,2.47934,54,97,151,0,8139,705,952,144,144,7,0,1511,0,6,0.5,1,900,-8
main~main|R60|sp20|k16|tr1|ai0.5|spread|s1070,spread,60,20,16,1,50,50,1070,23,23,23,1,0,1.71376,0.674058,1.61154,1.71376,1.71376,45,88,133,0,7320,596,791,124,124,9,0,1341,0,6,0.5,1,900,-8
main~main|R60|sp20|k16|tr1|ai0.5|spread|s1073,spread,60,20,16,1,50,50,1073,23,23,23,1,0,2.07311,0.829857,1.54155,1.54155,2.07311,54,93,147,0,7839,623,756,134,134,13,0,1569,0,6,0.5,1,900,-8
main~main|R60|sp20|k16|tr1|ai0.5|spread|s1076,spread,60,20,16,1,50,50,1076,23,21,23,1,0,2.37463,0.752349,1.87368,2.02421,2.37463,65,116,181,0,9740,815,1047,168,168,13,0,1834,0,6,0.5,1,900,-8
main~main|R60|sp20|k16|tr1|ai0.5|spread|s1079,spread,60,20,16,1,50,50,1079,23,23,23,1,0,2.00034,0.833461,1.84109,2.00034,2.00034,59,87,146,0,7469,817,766,139,139,7,0,1475,0,6,0.5,1,900,-8
main~main|R60|sp20|k16|tr1|ai0.5|spread|s1082,spread,60,20,16,1,50,50,1082,23,21,23,1,0,2.26959,0.651004,1.74179,1.7648,2.26959,61,101,162,0,8551,789,895,150,150,12,0,1616,0,6,0.5,1,900,-8
