run_id,mode,R_m,spacing_m,k,trickle,r_tx_m,r_bc_m,seed,n_nodes,n_seeded,n_complete,frac_complete,censored,T_spread_s,t50_s,t90_s,t95_s,t99_s,pkt_adv,pkt_frag,pkt_total,send_fail,bytes_total,rx_adv,rx_frag,mac_tx,mac_tx_ok,mac_tx_drop,mac_rx_drop,phy_rx_drop,phy_tx_drop,traces_connected,adv_interval_s,suppress_window_s,stop_time_s,tx_power_dBm,schema_version,prov_id
main~main|R120|sp20|k4|tr1|ai0.5|spread|s1075,spread,120,20,4,1,50,50,1075,99,51,99,1,0,2.63487,0.205373,1.24886,1.67174,2.63487,185,103,288,0,10500,3877,1425,280,280,8,0,22138,0,6,0.5,1,900,-8,1,bc48c85adf467ea9
main~main|R120|sp20|k4|tr1|ai0.5|spread|s1078,spread,120,20,4,1,50,50,1078,99,47,99,1,0,3.8267,0.215609,2.10153,2.27238,3.8267,233,123,356,0,12720,4879,1699,348,348,8,0,27526,0,6,0.5,1,900,-8,1,bc48c85adf467ea9
main~main|R120|sp20|k4|tr1|ai0.5|spread|s1081,spread,120,20,4,1,50,50,1081,99,49,99,1,0,2.44452,0.210767,1.2752,1.50864,2.44452,175,125,300,0,12000,3657,1598,287,287,13,0,22871,0,6,0.5,1,900,-8,1,bc48c85adf467ea9
main~main|R120|sp20|k4|tr1|ai0.5|spread|s1084,spread,120,20,4,1,50,50,1084,99,51,99,1,0,2.58154,0.254664,1.44355,2.18058,2.58154,205,94,299,0,10125,4320,1392,293,293,6,0,23002,0,6,0.5,1,900,-8,1,bc48c85adf467ea9
main~main|R120|sp20|k4|tr1|ai0.5|spread|s1087,spread,120,20,4,1,50,50,1087,99,47,99,1,0,2.672,0.219148,1.38643,1.69074,2.672,175,97,272,0,9900,3510,1486,265,265,6,0,20974,0,6,0.5,1,900,-8,1,bc48c85adf467ea9
main~main|R120|sp20|k4|tr1|ai0.5|spread|s1090,spread,120,20,4,1,50,50,1090,99,54,99,1,0,2.15193,0.210021,1.50632,1.50632,2.15193,173,106,279,0,10545,3503,1336,273,273,6,0,21915,0,6,0.5,1,900,-8,1,bc48c85adf467ea9
main~main|R120|sp20|k4|tr1|ai0.5|spread|s1093,spread,120,20,4,1,50,50,1093,99,49,99,1,0,2.93635,0.234274,2.17683,2.18048,2.93635,229,121,350,0,12510,4759,1763,339,339,11,0,26700,0,6,0.5,1,900,-8,1,bc48c85adf467ea9
main~main|R120|sp20|k4|tr1|ai0.5|spread|s1096,spread,120,20,4,1,50,50,1096,99,53,99,1,0,2.78652,0.216988,1.53082,2.30347,2.78652,221,136,357,0,13515,4479,1710,342,342,15,0,27327,0,6,0.5,1,900,-8,1,bc48c85adf467ea9
main~main|R120|sp20|k4|tr1|ai0.5|spread|s1099,spread,120,20,4,1,50,50,1099,99,52,99,1,0,2.32938,0.245078,1.29594,1.43164,2.32938,166,95,261,0,9615,3538,1464,255,255,6,0,19988,0,6,0.5,1,900,-8,1,bc48c85adf467ea9
main~main|R120|sp20|k4|tr1|ai0.5|spread|s1102,spread,120,20,4,1,50,50,1102,99,52,99,1,0,2.49818,0.0542757,1.33712,1.55175,2.49818,171,116,287,0,11265,3470,1462,274,273,6,0,21891,0,6,0.5,1,900,-8,1,bc48c85adf467ea9
main~main|R120|sp20|k4|tr1|ai0.5|spread|s1105,spread,120,20,4,1,50,50,1105,99,51,99,1,0,1.97397,0.212535,1.28728,1.3093,1.97397,148,119,267,0,11145,3050,1531,259,259,8,0,20801,0,6,0.5,1,900,-8,1,bc48c85adf467ea9
main~main|R120|sp20|k4|tr1|ai0.5|spread|s1108,spread,120,20,4,1,50,50,1108,99,50,99,1,0,2.74189,0.166304,1.46425,2.16599,2.74189,189,122,311,0,11985,3930,1735,303,302,5,0,24001,0,6,0.5,1,900,-8,1,bc48c85adf467ea9
main~main|R120|sp20|k4|tr1|ai0.5|spread|s1111,spread,120,20,4,1,50,50,1111,99,49,99,1,0,2.65562,0.19758,1.43883,2.49115,2.65562,198,113,311,0,11445,4058,1661,301,301,10,0,23779,0,6,0.5,1,900,-8,1,bc48c85adf467ea9
main~main|R120|sp20|k4|tr1|ai0.5|spread|s1114,spread,120,20,4,1,50,50,1114,99,51,99,1,0,3.21562,0.189593,1.45498,2.03257,3.21562,189,125,314,0,12210,3812,1693,304,304,10,0,24287,0,6,0.5,1,900,-8,1,bc48c85adf467ea9
main~main|R120|sp20|k4|tr1|ai0.5|spread|s1117,spread,120,20,4,1,50,50,1117,99,49,99,1,0,2.63311,0.416217,2.03868,2.28628,2.63311,227,148,375,0,14505,4658,2060,366,366,9,0,29150,0,6,0.5,1,900,-8,1,bc48c85adf467ea9
main~main|R120|sp20|k8|tr1|ai0.5|spread|s1000,spread,120,20,8,1,50,50,1000,99,53,99,1,0,2.88985,1.18321,2.26943,2.57296,2.88985,275,227,502,0,21150,5498,3202,487,487,15,0,39026,0,6,0.5,1,900,-8,1,bc48c85adf467ea9
main~main|R120|sp20|k8|tr1|ai0.5|spread|s1003,spread,120,20,8,1,50,50,1003,99,57,99,1,0,3.12283,0.478396,2.36611,2.7065,3.12283,265,232,497,0,21375,5321,3163,476,476,21,0,38164,0,6,0.5,1,900,-8,1,bc48c85adf467ea9
main~main|R120|sp20|k8|tr1|ai0.5|spread|s1006,spread,120,20,8,1,50,50,1006,99,55,99,1,0,2.96088,0.442678,2.36714,2.51685,2.96088,261,215,476,0,20040,5326,3311,465,465,11,0,36933,0,6,0.5,1,900,-8,1,bc48c85adf467ea9
main~main|R120|sp20|k8|tr1|ai0.5|spread|s1009,spread,120,20,8,1,50,50,1009,99,51,99,1,0,3.38593,1.15291,2.07579,2.27115,3.38593,266,219,485,0,20415,5401,3106,466,466,19,0,37161,0,6,0.5,1,900,-8,1,bc48c85adf467ea9
main~main|R120|sp20|k8|tr1|ai0.5|spread|s1012,spread,120,20,8,1,50,50,1012,99,54,99,1,0,2.99834,0.441767,1.61116,2.49252,2.99834,240,227,467,0,20625,4879,2901,440,438,16,0,35298,0,6,0.5,1,900,-8,1,bc48c85adf467ea9
main~main|R120|sp20|k8|tr1|ai0.5|spread|s1015,spread,120,20,8,1,50,50,1015,99,55,99,1,0,2.98511,1.03417,2.24951,2.31338,2.98511,244,204,448,0,18960,4879,2823,436,436,12,0,35026,0,6,0.5,1,900,-8,1,bc48c85adf467ea9
main~main|R120|sp20|k8|tr1|ai0.5|spread|s1018,spread,120,20,8,1,50,50,1018,99,51,99,1,0,3.45129,1.14376,2.44858,2.58528,3.45129,281,223,504,0,20940,5555,3114,485,485,19,0,38861,0,6,0.5,1,900,-8,1,bc48c85adf467ea9
main~main|R120|sp20|k8|tr1|ai0.5|spread|s1021,spread,120,20,8,1,50,50,1021,99,53,99,1,0,3.22962,1.11806,2.42186,2.44062,3.22962,289,221,510,0,20910,6100,3251,490,490,20,0,38669,0,6,0.5,1,900,-8,1,bc48c85adf467ea9
main~main|R120|sp20|k8|tr1|ai0.5|spread|s1024,spread,120,20,8,1,50,50,1024,99,56,99,1,0,3.06557,1.12917,1.8819,2.65138,3.06557,254,235,489,0,21435,4985,3008,459,459,30,0,36989,0,6,0.5,1,900,-8,1,bc48c85adf467ea9
main~main|R120|sp20|k8|tr1|ai0.5|spread|s1027,spread,120,20,8,1,50,50,1027,99,55,99,1,0,3.16782,0.444104,2.09184,2.38255,3.16782,253,203,456,0,19020,4843,2858,440,440,16,0,35419,0,6,0.5,1,900,-8,1,bc48c85adf467ea9
main~main|R120|sp20|k8|tr1|ai0.5|spread|s1030,spread,120,20,8,1,50,50,1030,99,51,99,1,0,2.75144,0.420704,2.30828,2.5968,2.75144,257,214,471,0,19905,5072,3202,455,455,16,0,36316,0,6,0.5,1,900,-8,1,bc48c85adf467ea9
main~main|R120|sp20|k8|tr1|ai0.5|spread|s1033,spread,120,20,8,1,50,50,1033,99,53,99,1,0,2.94918,0.328937,1.64823,2.34379,2.94918,237,224,461,0,20355,4705,3213,441,441,20,0,35300,0,6,0.5,1,900,-8,1,bc48c85adf467ea9
main~main|R120|sp20|k8|tr1|ai0.5|spread|s1036,spread,120,20,8,1,50,50,1036,99,52,99,1,0,2.91396,1.10091,2.30811,2.76396,2.91396,280,231,511,0,21525,5791,3342,495,495,16,0,39377,0,6,0.5,1,900,-8,1,bc48c85adf467ea9
main~main|R120|sp20|k8|tr1|ai0.5|spread|s1039,spread,120,20,8,1,50,50,1039,99,53,99,1,0,2.80756,1.07968,2.10252,2.30344,2.80756,245,210,455,0,19425,4823,2918,439,439,16,0,35281,0,6,0.5,1,900,-8,1,bc48c85adf467ea9
main~main|R120|sp20|k8|tr1|ai0.5|spread|s1042,spread,120,20,8,1,50,50,1042,99,53,99,1,0,3.14663,1.12112,2.34119,2.40305,3.14663,262,217,479,0,20205,5278,3103,468,468,11,0,37483,0,6,0.5,1,900,-8,1,bc48c85adf467ea9
main~main|R120|sp20|k8|tr1|ai0.5|spread|s1045,spread,120,20,8,1,50,50,1045,99,54,99,1,0,3.6766,0.454389,1.71934,2.69021,3.6766,252,225,477,0,20655,4988,3073,455,455,22,0,36529,0,6,0.5,1,900,-8,1,bc48c85adf467ea9
main~main|R120|sp20|k8|tr1|ai0.5|spread|s1048,spread,120,20,8,1,50,50,1048,99,52,99,1,0,3.56935,0.624771,1.79067,2.3113,3.56935,255,214,469,0,19875,5105,2911,449,449,20,0,35986,0,6,0.5,1,900,-8,1,bc48c85adf467ea9
main~main|R120|sp20|k8|tr1|ai0.5|spread|s1051,spread,120,20,8,1,50,50,1051,99,55,99,1,0,3.60643,0.41537,1.83546,2.61502,3.60643,248,199,447,0,18645,4830,2542,432,432,15,0,34964,0,6,0.5,1,900,-8,1,bc48c85adf467ea9
main~main|R120|sp20|k8|tr1|ai0.5|spread|s1054,spread,120,20,8,1,50,50,1054,99,53,99,1,0,3.11901,0.635497,2.30738,2.4712,3.11901,257,214,471,0,19905,5288,3077,460,459,11,0,36693,0,6,0.5,1,900,-8,1,bc48c85adf467ea9
main~main|R120|sp20|k8|tr1|ai0.5|spread|s1057,spread,120,20,8,1,50,50,1057,99,53,99,1,0,3.34848,0.565557,2.1932,2.54396,3.34848,269,284,553,0,25335,5655,3564,535,535,18,0,43211,0,6,0.5,1,900,-8,1,bc48c85adf467ea9
main~main|R120|sp20|k8|tr1|ai0.5|spread|s1060,spread,120,20,8,1,50,50,1060,99,57,99,1,0,3.63954,1.02968,2.14522,2.52439,3.63954,265,192,457,0,18375,5446,2903,444,444,13,0,35163,0,6,0.5,1,900,-8,1,bc48c85adf467ea9
main~main|R120|sp20|k8|tr1|ai0.5|spread|s1063,spread,120,20,8,1,50,50,1063,99,53,99,1,0,3.43877,0.426147,2.44404,2.45454,3.43877,259,188,447,0,17985,5103,2643,438,438,9,0,35178,0,6,0.5,1,900,-8,1,bc48c85adf467ea9
main~main|R120|sp20|k8|tr1|ai0.5|spread|s1066,spread,120,20,8,1,50,50,1066,99,51,99,1,0,4.13995,1.05511,2.35421,2.59935,4.13995,281,253,534,0,23190,5588,3189,506,506,28,0,40811,0,6,0.5,1,900,-8,1,bc48c85adf467ea9
main~main|R120|sp20|k8|tr1|ai0.5|spread|s1069,spread,120,20,8,1,50,50,1069,99,55,99,1,0,2.56354,0.403349,2.0124,2.30666,2.56354,218,192,410,0,17670,4341,3039,401,401,9,0,31918,0,6,0.5,1,900,-8,1,bc48c85adf467ea9
main~main|R120|sp20|k8|tr1|ai0.5|spread|s1072,spread,120,20,8,1,50,50,1072,99,55,99,1,0,2.86877,0.474545,1.88072,2.55461,2.86877,246,224,470,0,20490,5044,3010,449,449,21,0,35948,0,6,0.5,1,900,-8,1,bc48c85adf467ea9
main~main|R120|sp20|k8|tr1|ai0.5|spread|s1075,spread,120,20,8,1,50,50,1075,99,55,99,1,0,3.10735,0.464285,1.73502,2.28436,3.10735,247,213,460,0,19680,4980,3091,450,450,10,0,36029,0,6,0.5,1,900,-8,1,bc48c85adf467ea9
main~main|R120|sp20|k8|tr1|ai0.5|spread|s1078,spread,120,20,8,1,50,50,1078,99,51,99,1,0,3.07146,1.04308,2.43554,2.74373,3.07146,255,198,453,0,18675,5015,2816,438,438,15,0,35093,0,6,0.5,1,900,-8,1,bc48c85adf467ea9
main~main|R120|sp20|k8|tr1|ai0.5|spread|s1081,spread,120,20,8,1,50,50,1081,99,52,99,1,0,3.30731,0.59384,1.62357,2.31391,3.30731,250,220,470,0,20250,4952,3075,448,448,22,0,35877,0,6,0.5,1,900,-8,1,bc48c85adf467ea9
main~main|R120|sp20|k8|tr1|ai0.5|spread|s1084,spread,120,20,8,1,50,50,1084,99,53,99,1,0,3.30994,1.20252,2.47197,2.79129,3.30994,288,250,538,0,23070,5607,3197,508,508,30,0,40980,0,6,0.5,1,900,-8,1,bc48c85adf467ea9
main~main|R120|sp20|k8|tr1|ai0.5|spread|s1087,spread,120,20,8,1,50,50,1087,99,54,99,1,0,3.06252,1.12469,1.76781,2.64457,3.06252,267,242,509,0,22155,5293,3143,483,483,26,0,38898,0,6,0.5,1,900,-8,1,bc48c85adf467ea9
main~main|R120|sp20|k8|tr1|ai0.5|spread|s1090,spread,120,20,8,1,50,50,1090,99,54,99,1,0,2.95224,0.792502,1.58424,1.87113,2.95224,225,197,422,0,18150,4526,2614,402,402,20,0,32256,0,6,0.5,1,900,-8,1,bc48c85adf467ea9
main~main|R120|sp20|k8|tr1|ai0.5|spread|s1093,spread,120,20,8,1,50,50,1093,99,51,99,1,0,2.89998,1.08033,2.39924,2.58539,2.89998,274,233,507,0,21585,5554,3297,480,480,27,0,38189,0,6,0.5,1,900,-8,1,bc48c85adf467ea9
main~main|R120|sp20|k8|tr1|ai0.5|spread|s1096,spread,120,20,8,1,50,50,1096,99,55,99,1,0,2.97942,1.04601,1.81727,2.37103,2.97942,240,206,446,0,19050,4821,2675,432,432,14,0,34840,0,6,0.5,1,900,-8,1,bc48c85adf467ea9
main~main|R120|sp20|k8|tr1|ai0.5|spread|s1099,spread,120,20,8,1,50,50,1099,99,53,99,1,0,4.25689,1.11233,2.57898,2.77773,4.25689,292,224,516,0,21180,5776,2899,501,501,15,0,40423,0,6,0.5,1,900,-8,1,bc48c85adf467ea9
main~main|R120|sp20|k8|tr1|ai0.5|spread|s1102,spread,120,20,8,1,50,50,1102,99,55,99,1,0,2.58986,0.43847,1.78805,2.33138,2.58986,240,231,471,0,20925,4866,3115,443,443,28,0,35433,0,6,0.5,1,900,-8,1,bc48c85adf467ea9
main~main|R120|sp20|k8|tr1|ai0.5|spread|s1105,spread,120,20,8,1,50,50,1105,99,53,99,1,0,2.99135,1.0519,2.32031,2.54098,2.99135,264,232,496,0,21360,5431,3019,470,469,22,0,37580,0,6,0.5,1,900,-8,1,bc48c85adf467ea9
main~main|R120|sp20|k8|tr1|ai0.5|spread|s1108,spread,120,20,8,1,50,50,1108,99,51,99,1,0,3.33806,0.430998,2.48086,2.48687,3.33806,262,220,482,0,20430,5363,2875,459,459,23,0,36744,0,6,0.5,1,900,-8,1,bc48c85adf467ea9
main~main|R120|sp20|k8|tr1|ai0.5|spread|s1111,spread,120,20,8,1,50,50,1111,99,53,99,1,0,3.79324,1.07337,2.40103,2.59859,3.79324,295,245,540,0,22800,5852,3201,517,517,23,0,41613,0,6,0.5,1,900,-8,1,bc48c85adf467ea9
main~main|R120|sp20|k8|tr1|ai0.5|spread|s1114,spread,120,20,8,1,50,50,1114,99,53,99,1,0,3.3758,1.29493,2.33177,2.52198,3.3758,288,234,522,0,21870,5898,3240,509,509,13,0,40744,0,6,0.5,1,900,-8,1,bc48c85adf467ea9
main~main|R120|sp20|k8|tr1|ai0.5|spread|s1117,spread,120,20,8,1,50,50,1117,99,50,99,1,0,3.28068,1.06976,2.21974,2.37633,3.28068,274,226,500,0,21060,5546,2978,482,482,18,0,38712,0,6,0.5,1,900,-8,1,bc48c85adf467ea9
main~main|R120|sp20|k16|tr1|ai0.5|spread|s1000,spread,120,20,16,1,50,50,1000,99,53,99,1,0,3.48469,1.07373,2.53092,2.65257,3.48469,305,354,659,0,31430,5781,4946,631,631,28,0,51111,0,6,0.5,1,900,-8,1,bc48c85adf467ea9
main~main|R120|sp20|k16|tr1|ai0.5|spread|s1003,spread,120,20,16,1,50,50,1003,99,57,99,1,0,4.00529,1.18881,2.63267,3.06034,4.00529,337,412,749,0,36292,6448,5594,717,717,32,0,58224,0,6,0.5,1,900,-8,1,bc48c85adf467ea9
main~main|R120|sp20|k16|tr1|ai0.5|spread|s1006,spread,120,20,16,1,50,50,1006,99,55,99,1,0,3.78199,1.3528,2.53835,2.81998,3.78199,310,378,688,0,33310,6075,5235,659,659,29,0,53272,0,6,0.5,1,900,-8,1,bc48c85adf467ea9
main~main|R120|sp20|k16|tr1|ai0.5|spread|s1009,spread,120,20,16,1,50,50,1009,99,51,99,1,0,3.75169,1.31225,3.14406,3.23684,3.75169,349,418,767,0,36934,6895,5699,738,738,29,0,59730,0,6,0.5,1,900,-8,1,bc48c85adf467ea9
main~main|R120|sp20|k16|tr1|ai0.5|spread|s1012,spread,120,20,16,1,50,50,1012,99,55,99,1,0,3.73271,1.23273,2.57557,2.58389,3.73271,321,361,682,0,32211,6409,5166,662,662,16,0,53301,0,6,0.5,1,900,-8,1,bc48c85adf467ea9
main~main|R120|sp20|k16|tr1|ai0.5|spread|s1015,spread,120,20,16,1,50,50,1015,99,55,99,1,0,4.51245,1.26719,2.11647,2.70087,4.51245,319,347,666,0,31129,6321,5241,651,651,15,0,52236,0,6,0.5,1,900,-8,1,bc48c85adf467ea9
main~main|R120|sp20|k16|tr1|ai0.5|spread|s1018,spread,120,20,16,1,50,50,1018,99,51,99,1,0,3.82986,1.36216,2.8783,3.43612,3.82986,373,435,808,0,38593,7365,6078,775,775,31,0,62507,0,6,0.5,1,900,-8,1,bc48c85adf467ea9
main~main|R120|sp20|k16|tr1|ai0.5|spread|s1021,spread,120,20,16,1,50,50,1021,99,53,99,1,0,4.22623,1.40084,2.71012,3.18754,4.22623,334,424,758,0,37144,6585,5820,726,726,31,0,58743,0,6,0.5,1,900,-8,1,bc48c85adf467ea9
main~main|R120|sp20|k16|tr1|ai0.5|spread|s1024,spread,120,20,16,1,50,50,1024,99,57,99,1,0,5.25585,1.32846,2.90732,2.95851,5.25585,360,417,777,0,37035,6968,5836,740,740,37,0,59716,0,6,0.5,1,900,-8,1,bc48c85adf467ea9
main~main|R120|sp20|k16|tr1|ai0.5|spread|s1027,spread,120,20,16,1,50,50,1027,99,55,99,1,0,4.17549,1.31007,2.58295,3.00248,4.17549,345,449,794,0,39195,6348,5888,754,754,40,0,61656,0,6,0.5,1,900,-8,1,bc48c85adf467ea9
main~main|R120|sp20|k16|tr1|ai0.5|spread|s1030,spread,120,20,16,1,50,50,1030,99,51,99,1,0,3.02033,1.48594,2.56201,2.74953,3.02033,335,383,718,0,34085,6503,5381,693,693,25,0,56030,0,6,0.5,1,900,-8,1,bc48c85adf467ea9
main~main|R120|sp20|k16|tr1|ai0.5|spread|s1033,spread,120,20,16,1,50,50,1033,99,53,99,1,0,3.79128,1.25094,2.59715,2.81561,3.79128,333,402,735,0,35478,6400,5608,707,707,28,0,57278,0,6,0.5,1,900,-8,1,bc48c85adf467ea9
main~main|R120|sp20|k16|tr1|ai0.5|spread|s1036,spread,120,20,16,1,50,50,1036,99,53,99,1,0,3.80864,1.34577,2.68125,2.81707,3.80864,334,389,723,0,34519,6421,5315,691,691,32,0,55982,0,6,0.5,1,900,-8,1,bc48c85adf467ea9
main~main|R120|sp20|k16|tr1|ai0.5|spread|s1039,spread,120,20,16,1,50,50,1039,99,53,99,1,0,4.22136,1.51,2.77351,3.21853,4.22136,352,414,766,0,36682,6976,5892,727,727,39,0,58378,0,6,0.5,1,900,-8,1,bc48c85adf467ea9
main~main|R120|sp20|k16|tr1|ai0.5|spread|s1042,spread,120,20,16,1,50,50,1042,99,53,99,1,0,4.49561,1.34488,2.85199,3.15012,4.49561,371,429,800,0,38111,7085,5755,765,763,34,0,62082,0,6,0.5,1,900,-8,1,bc48c85adf467ea9
main~main|R120|sp20|k16|tr1|ai0.5|spread|s1045,spread,120,20,16,1,50,50,1045,99,55,99,1,0,4.37787,1.21166,2.6171,2.82463,4.37787,334,402,736,0,35494,6425,5759,708,708,28,0,57200,0,6,0.5,1,900,-8,1,bc48c85adf467ea9
main~main|R120|sp20|k16|tr1|ai0.5|spread|s1048,spread,120,20,16,1,50,50,1048,99,53,99,1,0,4.75955,1.42615,2.91482,3.26343,4.75955,376,408,784,0,36616,7124,5570,747,747,37,0,60512,0,6,0.5,1,900,-8,1,bc48c85adf467ea9
main~main|R120|sp20|k16|tr1|ai0.5|spread|s1051,spread,120,20,16,1,50,50,1051,99,55,99,1,0,3.75562,1.35074,2.62127,3.11191,3.75562,343,449,792,0,39163,6297,5854,760,760,32,0,62329,0,6,0.5,1,900,-8,1,bc48c85adf467ea9
main~main|R120|sp20|k16|tr1|ai0.5|spread|s1054,spread,120,20,16,1,50,50,1054,99,53,99,1,0,3.40222,1.45213,2.52908,2.90871,3.40222,338,385,723,0,34283,6647,5598,694,694,29,0,55767,0,6,0.5,1,900,-8,1,bc48c85adf467ea9
main~main|R120|sp20|k16|tr1|ai0.5|spread|s1057,spread,120,20,16,1,50,50,1057,99,53,99,1,0,4.92784,1.31625,2.75027,3.13647,4.92784,341,391,732,0,34781,6671,5596,707,707,25,0,57019,0,6,0.5,1,900,-8,1,bc48c85adf467ea9
main~main|R120|sp20|k16|tr1|ai0.5|spread|s1060,spread,120,20,16,1,50,50,1060,99,57,99,1,0,5.51906,1.30808,2.49746,3.0998,5.51906,362,417,779,0,37067,7059,5618,747,747,32,0,60529,0,6,0.5,1,900,-8,1,bc48c85adf467ea9
main~main|R120|sp20|k16|tr1|ai0.5|spread|s1063,spread,120,20,16,1,50,50,1063,99,53,99,1,0,4.00381,1.42456,2.729,3.26614,4.00381,341,418,759,0,36806,6404,5487,730,730,29,0,59649,0,6,0.5,1,900,-8,1,bc48c85adf467ea9
main~main|R120|sp20|k16|tr1|ai0.5|spread|s1066,spread,120,20,16,1,50,50,1066,99,51,99,1,0,3.25929,1.31503,2.74616,2.96528,3.25929,306,337,643,0,30171,5859,4804,627,627,16,0,50783,0,6,0.5,1,900,-8,1,bc48c85adf467ea9
main~main|R120|sp20|k16|tr1|ai0.5|spread|s1069,spread,120,20,16,1,50,50,1069,99,55,99,1,0,3.78815,1.47763,2.42713,2.81947,3.78815,328,374,702,0,33298,6333,5383,671,671,31,0,54042,0,6,0.5,1,900,-8,1,bc48c85adf467ea9
main~main|R120|sp20|k16|tr1|ai0.5|spread|s1072,spread,120,20,16,1,50,50,1072,99,55,99,1,0,4.33702,1.49284,2.91445,3.55562,4.33702,365,426,791,0,37790,7101,5837,748,748,43,0,60366,0,6,0.5,1,900,-8,1,bc48c85adf467ea9
main~main|R120|sp20|k16|tr1|ai0.5|spread|s1075,spread,120,20,16,1,50,50,1075,99,55,99,1,0,3.56515,1.31108,2.59839,3.09823,3.56515,331,383,714,0,34021,6379,5367,690,690,24,0,55874,0,6,0.5,1,900,-8,1,bc48c85adf467ea9
main~main|R120|sp20|k16|tr1|ai0.5|spread|s1078,spread,120,20,16,1,50,50,1078,99,51,99,1,0,4.19609,1.25447,2.56677,2.71328,4.19609,317,395,712,0,34697,6144,5461,687,687,25,0,55721,0,6,0.5,1,900,-8,1,bc48c85adf467ea9
main~main|R120|sp20|k16|tr1|ai0.5|spread|s1081,spread,120,20,16,1,50,50,1081,99,53,99,1,0,4.05522,1.36924,2.51729,2.87756,4.05522,331,358,689,0,32146,6466,4903,662,662,27,0,53507,0,6,0.5,1,900,-8,1,bc48c85adf467ea9
main~main|R120|sp20|k16|tr1|ai0.5|spread|s1084,spread,120,20,16,1,50,50,1084,99,53,99,1,0,5.18948,1.37656,2.75453,2.8698,5.18948,367,421,788,0,37447,7138,5541,757,757,31,0,61507,0,6,0.5,1,900,-8,1,bc48c85adf467ea9
main~main|R120|sp20|k16|tr1|ai0.5|spread|s1087,spread,120,20,16,1,50,50,1087,99,55,99,1,0,3.57768,1.2586,2.44445,3.15924,3.57768,312,381,693,0,33567,6105,5293,668,668,25,0,54066,0,6,0.5,1,900,-8,1,bc48c85adf467ea9
main~main|R120|sp20|k16|tr1|ai0.5|spread|s1090,spread,120,20,16,1,50,50,1090,99,55,99,1,0,4.21328,1.27023,2.52595,3.0079,4.21328,330,390,720,0,34530,6638,5690,703,703,17,0,56566,0,6,0.5,1,900,-8,1,bc48c85adf467ea9
main~main|R120|sp20|k16|tr1|ai0.5|spread|s1093,spread,120,20,16,1,50,50,1093,99,51,99,1,0,4.34286,1.4866,2.96951,3.22436,4.34286,361,408,769,0,36376,7074,5559,730,730,39,0,58907,0,6,0.5,1,900,-8,1,bc48c85adf467ea9
main~main|R120|sp20|k16|tr1|ai0.5|spread|s1096,spread,120,20,16,1,50,50,1096,99,55,99,1,0,3.27974,1.36644,2.68955,2.83422,3.27974,344,386,730,0,34454,6680,5404,709,709,21,0,57398,0,6,0.5,1,900,-8,1,bc48c85adf467ea9
main~main|R120|sp20|k16|tr1|ai0.5|spread|s1099,spread,120,20,16,1,50,50,1099,99,53,99,1,0,4.46169,1.39158,2.5196,2.91037,4.46169,345,393,738,0,34995,6825,5761,720,720,18,0,57974,0,6,0.5,1,900,-8,1,bc48c85adf467ea9
main~main|R120|sp20|k16|tr1|ai0.5|spread|s1102,spread,120,20,16,1,50,50,1102,99,55,99,1,0,3.52463,1.34996,2.64074,2.83488,3.52463,316,352,668,0,31456,6157,5155,645,645,23,0,51898,0,6,0.5,1,900,-8,1,bc48c85adf467ea9
main~main|R120|sp20|k16|tr1|ai0.5|spread|s1105,spread,120,20,16,1,50,50,1105,99,53,99,1,0,4.89131,1.39133,3.08494,3.70094,4.89131,377,436,813,0,38732,7156,5862,775,775,38,0,62932,0,6,0.5,1,900,-8,1,bc48c85adf467ea9
main~main|R120|sp20|k16|tr1|ai0.5|spread|s1108,spread,120,20,16,1,50,50,1108,99,51,99,1,0,4.31811,1.41333,2.67309,3.08319,4.31811,353,433,786,0,38123,6736,5522,739,739,47,0,60164,0,6,0.5,1,900,-8,1,bc48c85adf467ea9
main~main|R120|sp20|k16|tr1|ai0.5|spread|s1111,spread,120,20,16,1,50,50,1111,99,53,99,1,0,3.89513,1.27674,2.77457,2.9294,3.89513,347,419,766,0,36977,6673,5823,726,726,40,0,58652,0,6,0.5,1,900,-8,1,bc48c85adf467ea9
main~main|R120|sp20|k16|tr1|ai0.5|spread|s1114,spread,120,20,16,1,50,50,1114,99,53,99,1,0,4.42462,1.25478,2.91431,3.04588,4.42462,341,406,747,0,35906,6605,5527,706,706,41,0,57056,0,6,0.5,1,900,-8,1,bc48c85adf467ea9
main~main|R120|sp20|k16|tr1|ai0.5|spread|s1117,spread,120,20,16,1,50,50,1117,99,51,99,1,0,3.08698,1.48562,2.6857,2.87745,3.08698,317,373,690,0,33047,6229,5159,666,666,24,0,53880,0,6,0.5,1,900,-8,1,bc48c85adf467ea9
main~main|R150|sp20|k4|tr1|ai0.5|spread|s1000,spread,150,20,4,1,50,50,1000,147,62,147,1,0,2.70964,0.228101,2.13083,2.18345,2.61341,300,151,451,0,15825,6643,2475,446,446,5,0,55998,0,6,0.5,1,900,-8,1,bc48c85adf467ea9
main~main|R150|sp20|k4|tr1|ai0.5|spread|s1003,spread,150,20,4,1,50,50,1003,147,64,147,1,0,2.86346,1.07,2.29214,2.37642,2.64294,344,200,544,0,20160,7727,2917,524,524,20,0,65860,0,6,0.5,1,900,-8,1,bc48c85adf467ea9
