time_seconds,src_node_id,dst_node_id,fragment_id,success,rssi_dbm
19.4,226,153,11,true,-78.3245
19.4,226,154,11,true,-88.9187
19.4,226,169,11,true,-70.4995
19.4,226,184,11,true,-88.2961
19.4,226,185,11,true,-94.9585
19.6,226,4294967295,12,true,-79.0028
19.6,226,154,12,true,-79.0028
19.6,226,169,12,true,-79.7319
19.6,226,170,12,true,-86.6243
19.6,226,183,12,true,-92.0752
19.6,226,184,12,true,-89.1705
19.6,226,185,12,true,-78.8743
19.8,226,4294967295,13,true,-79.1224
19.8,226,154,13,true,-79.1224
19.8,226,169,13,true,-81.6461
19.8,226,184,13,true,-76.7131
20,226,4294967295,14,true,-90.2885
20,226,168,14,true,-90.2885
20,226,169,14,true,-73.2134
20,226,170,14,true,-80.5455
20,226,184,14,true,-88.1
20.2,226,4294967295,15,true,-90.7149
20.2,226,169,15,true,-90.7149
20.2,226,170,15,true,-73.1339
20.2,226,184,15,true,-78.5129
20.2,226,185,15,true,-85.7822
20.4,226,4294967295,16,true,-92.0955
20.4,226,155,16,true,-92.0955
20.4,226,169,16,true,-89.5798
20.4,226,170,16,true,-85.5414
20.4,226,171,16,true,-79.8955
20.4,226,184,16,true,-89.4841
20.4,226,185,16,true,-82.5634
20.4,226,186,16,true,-76.291
20.4,226,200,16,true,-81.7295
20.6,226,4294967295,17,true,-89.7243
20.6,226,169,17,true,-89.7243
20.6,226,170,17,true,-81.7462
20.6,226,171,17,true,-91.48
20.6,226,184,17,true,-86.3236
20.6,226,185,17,true,-78.9627
20.6,226,200,17,true,-90.2893
20.8,226,4294967295,18,true,-76.3168
20.8,226,170,18,true,-76.3168
20.8,226,171,18,true,-82.0881
20.8,226,184,18,true,-90.5783
20.8,226,185,18,true,-78.6714
20.8,226,186,18,true,-85.3142
21,226,4294967295,19,true,-86.0995
21,226,170,19,true,-86.0995
21,226,171,19,true,-89.1977
21,226,184,19,true,-85.9334
21,226,185,19,true,-64.385
21,226,201,19,true,-79.9675
21.2,226,4294967295,0,true,-79.5072
21.2,226,171,0,true,-79.5072
21.2,226,185,0,true,-78.5946
21.2,226,186,0,true,-68.6608
21.2,226,187,0,true,-92.0346
21.2,226,200,0,true,-94.0059
21.4,226,4294967295,1,true,-86.333
21.4,226,170,1,true,-86.333
21.4,226,171,1,true,-89.6184
21.4,226,185,1,true,-90.8467
21.4,226,186,1,true,-73.3204
21.4,226,200,1,true,-79.0378
21.4,226,201,1,true,-84.7758
21.6,226,4294967295,2,true,-90.1232
21.6,226,170,2,true,-90.1232
21.6,226,171,2,true,-84.3852
21.6,226,186,2,true,-75.1847
21.8,226,4294967295,3,true,-94.4293
21.8,226,170,3,true,-94.4293
21.8,226,186,3,true,-55.8898
21.8,226,187,3,true,-76.3865
21.8,226,200,3,true,-81.3937
21.8,226,201,3,true,-84.3214
21.8,226,202,3,true,-93.1427
22,226,4294967295,4,true,-85.4599
22,226,171,4,true,-85.4599
22,226,172,4,true,-77.0379
22,226,185,4,true,-91.809
22,226,186,4,true,-64.9266
22,226,187,4,true,-76.4461
22,226,202,4,true,-91.1852
22.2,226,4294967295,5,true,-84.7282
22.2,226,185,5,true,-84.7282
22.2,226,186,5,true,-75.111
22.2,226,187,5,true,-72.3952
22.2,226,202,5,true,-85.513
22.4,226,4294967295,6,true,-84.6975
22.4,226,172,6,true,-84.6975
22.4,226,186,6,true,-90.8914
22.4,226,187,6,true,-73.8698
22.4,226,201,6,true,-73.3977
22.4,226,202,6,true,-79.2303
22.6,226,4294967295,7,true,-78.4273
22.6,226,172,7,true,-78.4273
22.6,226,186,7,true,-94.4099
22.6,226,187,7,true,-78.9864
22.6,226,188,7,true,-94.9235
22.6,226,202,7,true,-89.7538
22.8,226,4294967295,8,true,-92.8078
22.8,226,172,8,true,-92.8078
22.8,226,186,8,true,-84.518
22.8,226,187,8,true,-66.3289
22.8,226,202,8,true,-88.1738
23,226,4294967295,9,true,-79.1362
23,226,186,9,true,-79.1362
23,226,187,9,true,-68.2192
23,226,188,9,true,-82.7423
23.2,226,4294967295,10,true,-71.7741
23.2,226,187,10,true,-71.7741
23.2,226,188,10,true,-81.9845
23.2,226,202,10,true,-86.0504
23.2,226,203,10,true,-89.892
23.4,226,4294967295,11,true,-94.9148
23.4,226,187,11,true,-94.9148
23.4,226,188,11,true,-91.0805
23.4,226,202,11,true,-94.5112
23.4,226,203,11,true,-80.6615
23.6,226,4294967295,12,true,-93.6259
23.6,226,188,12,true,-93.6259
23.6,226,202,12,true,-83.7593
23.6,226,203,12,true,-84.5952
23.8,226,4294967295,13,true,-83.2348
23.8,226,187,13,true,-83.2348
23.8,226,188,13,true,-94.9375
23.8,226,189,13,true,-88.9509
23.8,226,202,13,true,-94.9648
24,226,4294967295,14,true,-88.5885
24,226,189,14,true,-88.5885
24,226,203,14,true,-85.8741
24.2,226,4294967295,15,true,-88.3477
24.2,226,188,15,true,-88.3477
24.2,226,189,15,true,-76.9716
24.2,226,204,15,true,-83.9194
24.4,226,4294967295,16,true,-67.3439
24.4,226,188,16,true,-67.3439
24.4,226,189,16,true,-80.1324
24.4,226,203,16,true,-87.4467
24.6,226,4294967295,17,true,-94.012
24.6,226,173,17,true,-94.012
24.6,226,188,17,true,-75.0353
24.6,226,189,17,true,-94.4521
24.6,226,203,17,true,-89.7332
24.6,226,204,17,true,-92.325
24.8,226,4294967295,18,true,-93.9576
24.8,226,173,18,true,-93.9576
24.8,226,188,18,true,-69.9574
24.8,226,189,18,true,-93.7562
24.8,226,203,18,true,-82.6176
25,226,4294967295,19,true,-85.9615
25,226,173,19,true,-85.9615
25,226,174,19,true,-82.2822
25,226,188,19,true,-80.9542
25,226,189,19,true,-70.3795
25.2,226,4294967295,0,true,-84.0794
25.2,226,173,0,true,-84.0794
25.2,226,189,0,true,-90.4039
25.4,226,4294967295,1,true,-65.9566
25.4,226,174,1,true,-65.9566
25.4,226,188,1,true,-88.1058
25.4,226,189,1,true,-90.1987
25.6,226,4294967295,2,true,-77.3764
25.6,226,173,2,true,-77.3764
25.6,226,174,2,true,-50.9193
25.6,226,175,2,true,-89.9369
25.6,226,188,2,true,-85.2555
25.6,226,189,2,true,-88.4509
25.8,226,4294967295,3,true,-93.7238
25.8,226,159,3,true,-93.7238
25.8,226,173,3,true,-87.7401
25.8,226,174,3,true,-62.6392
25.8,226,175,3,true,-92.4073
25.8,226,189,3,true,-75.3757
26,226,4294967295,4,true,-59.2397
26,226,174,4,true,-59.2397
26,226,175,4,true,-93.9259
26,226,189,4,true,-94.9101
26.2,226,4294967295,5,true,-93.539
26.2,226,158,5,true,-93.539
26.2,226,159,5,true,-83.7466
26.2,226,174,5,true,-76.0477
26.2,226,175,5,true,-79.8553
26.4,226,4294967295,6,true,-73.8681
26.4,226,159,6,true,-73.8681
26.4,226,160,6,true,-93.8701
26.4,226,174,6,true,-92.8425
26.6,226,4294967295,7,true,-76.2922
26.6,226,159,7,true,-76.2922
26.6,226,160,7,true,-68.4264
26.6,226,174,7,true,-81.2895
26.6,226,175,7,true,-83.6096
26.8,226,4294967295,8,true,-88.0816
26.8,226,158,8,true,-88.0816
26.8,226,159,8,true,-67.8214
26.8,226,160,8,true,-86.8747
26.8,226,174,8,true,-85.3404
26.8,226,175,8,true,-91.9816
27,226,4294967295,9,true,-89.8106
27,226,159,9,true,-89.8106
27,226,160,9,true,-87.2333
27,226,174,9,true,-94.6412
27.2,226,4294967295,10,true,-81.8059
27.2,226,144,10,true,-81.8059
27.2,226,145,10,true,-90.0204
27.2,226,159,10,true,-71.7602
27.4,226,4294967295,11,true,-93.1517
27.4,226,145,11,true,-93.1517
27.4,226,159,11,true,-89.4903
27.4,226,160,11,true,-82.8931
27.6,226,4294967295,12,true,-75.2999
27.6,226,144,12,true,-75.2999
27.6,226,145,12,true,-69.6982
27.6,226,159,12,true,-92.0917
27.6,226,160,12,true,-91.4299
27.8,226,4294967295,13,true,-75.7695
27.8,226,144,13,true,-75.7695
27.8,226,145,13,true,-72.1092
27.8,226,160,13,true,-89.2444
28,226,4294967295,14,true,-83.9485
28,226,130,14,true,-83.9485
28,226,144,14,true,-80.6922
28,226,145,14,true,-83.3912
28.2,226,4294967295,15,true,-50.1215
28.2,226,145,15,true,-50.1215
28.4,226,4294967295,16,true,-84.0963
28.4,226,130,16,true,-84.0963
28.4,226,144,16,true,-94.0207
28.4,226,145,16,true,-72.6103
28.4,226,146,16,true,-79.2398
28.4,226,160,16,true,-82.4328
28.6,226,4294967295,17,true,-79.0715
28.6,226,145,17,true,-79.0715
28.6,226,146,17,true,-84.1871
28.6,226,161,17,true,-93.761
28.8,226,4294967295,18,true,-90.4944
28.8,226,131,18,true,-90.4944
28.8,226,146,18,true,-84.5333
28.8,226,160,18,true,-87.7199
28.8,226,161,18,true,-90.8701
29,226,4294967295,19,true,-91.7245
29,226,131,19,true,-91.7245
29,226,145,19,true,-81.9431
29,226,146,19,true,-82.0441
29.2,226,4294967295,0,true,-80.1845
29.2,226,131,0,true,-80.1845
29.2,226,145,0,true,-92.4431
29.2,226,146,0,true,-53.1327
29.2,226,147,0,true,-84.7342
29.4,226,4294967295,1,true,-83.2729
29.4,226,145,1,true,-83.2729
29.4,226,146,1,true,-48.3646
29.4,226,147,1,true,-86.8414
29.6,226,4294967295,2,true,-85.3385
29.6,226,131,2,true,-85.3385
29.6,226,146,2,true,-87.5159
29.6,226,147,2,true,-84.3336
29.8,226,4294967295,3,true,-90.9346
29.8,226,132,3,true,-90.9346
29.8,226,147,3,true,-79.8811
29.8,226,162,3,true,-87.6948
30,226,4294967295,4,true,-84.2098
30,226,132,4,true,-84.2098
30,226,146,4,true,-72.1348
30,226,162,4,true,-94.9853
30.2,226,4294967295,5,true,-82.4645
30.2,226,131,5,true,-82.4645
30.2,226,132,5,true,-94.4237
30.2,226,147,5,true,-77.0899
30.2,226,148,5,true,-86.8927
30.4,226,4294967295,6,true,-64.2884
30.4,226,147,6,true,-64.2884
30.4,226,162,6,true,-89.1957
30.6,226,4294967295,7,true,-94.9467
30.6,226,132,7,true,-94.9467
30.6,226,147,7,true,-91.995
30.6,226,148,7,true,-71.6994
30.8,226,4294967295,8,true,-87.4226
30.8,226,132,8,true,-87.4226
30.8,226,133,8,true,-86.5443
30.8,226,148,8,true,-76.4909
31,226,4294967295,9,true,-91.6313
31,226,132,9,true,-91.6313
31,226,148,9,true,-71.0571
31.2,226,4294967295,10,true,-86.1771
31.2,226,133,10,true,-86.1771
31.2,226,147,10,true,-87.924
31.2,226,148,10,true,-59.0335
31.2,226,163,10,true,-85.8824
31.4,226,4294967295,11,true,-82.0042
31.4,226,133,11,true,-82.0042
31.4,226,147,11,true,-68.3044
31.4,226,148,11,true,-54.2804
31.4,226,163,11,true,-87.881
31.6,226,4294967295,12,true,-84.9693
31.6,226,133,12,true,-84.9693
31.6,226,147,12,true,-92.8052
31.6,226,148,12,true,-66.6169
31.6,226,149,12,true,-85.1475
31.6,226,163,12,true,-81.3633
31.6,226,164,12,true,-83.1624
31.8,226,4294967295,13,true,-68.8069
31.8,226,148,13,true,-68.8069
31.8,226,149,13,true,-93.4411
31.8,226,163,13,true,-86.5035
32,226,4294967295,14,true,-74.1024
32,226,149,14,true,-74.1024
32,226,164,14,true,-78.4621
32.2,226,4294967295,15,true,-85.1857
32.2,226,148,15,true,-85.1857
32.2,226,149,15,true,-88.615
32.2,226,163,15,true,-85.8314
32.4,226,4294967295,16,true,-77.4358
32.4,226,148,16,true,-77.4358
32.4,226,163,16,true,-81.5516
32.4,226,164,16,true,-83.5319
32.6,226,4294967295,17,true,-79.1382
32.6,226,149,17,true,-79.1382
32.6,226,163,17,true,-90.6985
32.6,226,164,17,true,-64.283
32.6,226,179,17,true,-91.0646
32.8,226,4294967295,18,true,-84.519
32.8,226,149,18,true,-84.519
32.8,226,164,18,true,-79.1574
32.8,226,178,18,true,-80.144
32.8,226,179,18,true,-82.0806
33,226,4294967295,19,true,-87.9376
33,226,163,19,true,-87.9376
33,226,164,19,true,-80.7649
33,226,179,19,true,-84.9697
33.2,226,4294967295,0,true,-82.7659
33.2,226,163,0,true,-82.7659
33.2,226,164,0,true,-72.3721
33.2,226,178,0,true,-81.0361
33.4,226,4294967295,1,true,-79.7855
33.4,226,163,1,true,-79.7855
33.4,226,178,1,true,-79.365
33.4,226,179,1,true,-90.1804
33.6,226,4294967295,2,true,-77.888
33.6,226,163,2,true,-77.888
33.6,226,178,2,true,-75.0831
33.6,226,179,2,true,-89.7071
33.8,226,4294967295,3,true,-94.5595
33.8,226,163,3,true,-94.5595
33.8,226,177,3,true,-82.897
33.8,226,178,3,true,-72.8002
33.8,226,179,3,true,-90.9898
33.8,226,193,3,true,-90.9161
34,226,4294967295,4,true,-69.558
34,226,178,4,true,-69.558
34,226,179,4,true,-90.8118
34,226,193,4,true,-89.4257
34.2,226,4294967295,5,true,-83.2877
34.2,226,163,5,true,-83.2877
34.2,226,177,5,true,-73.4585
34.2,226,178,5,true,-76.3218
34.2,226,192,5,true,-82.7456
34.4,226,4294967295,6,true,-83.8247
34.4,226,177,6,true,-83.8247
34.4,226,178,6,true,-70.677
34.4,226,193,6,true,-79.3534
34.6,226,4294967295,7,true,-85.7506
34.6,226,177,7,true,-85.7506
34.6,226,178,7,true,-76.407
34.6,226,192,7,true,-78.0971
34.6,226,193,7,true,-88.195
34.8,226,4294967295,8,true,-92.0106
34.8,226,177,8,true,-92.0106
34.8,226,178,8,true,-86.2969
34.8,226,192,8,true,-86.1582
35,226,4294967295,9,true,-76.257
35,226,177,9,true,-76.257
35,226,178,9,true,-90.1489
35,226,192,9,true,-69.0582
35.2,226,4294967295,10,true,-81.1064
35.2,226,177,10,true,-81.1064
35.2,226,178,10,true,-92.9485
35.2,226,192,10,true,-81.6665
35.2,226,193,10,true,-78.5053
35.2,226,207,10,true,-75.842
35.4,226,4294967295,11,true,-82.1222
35.4,226,192,11,true,-82.1222
35.4,226,193,11,true,-88.115
35.4,226,207,11,true,-92.3577
35.6,226,4294967295,12,true,-70.571
35.6,226,192,12,true,-70.571
35.6,226,193,12,true,-79.4455
35.6,226,207,12,true,-86.9051
35.6,226,208,12,true,-77.7571
35.8,226,4294967295,13,true,-73.801
35.8,226,192,13,true,-73.801
35.8,226,193,13,true,-94.4866
35.8,226,207,13,true,-82.8001
35.8,226,208,13,true,-80.7293
36,226,4294967295,14,true,-88.12
36,226,192,14,true,-88.12
36,226,193,14,true,-66.486
36,226,207,14,true,-66.4765
36,226,208,14,true,-87.5469
36.2,226,4294967295,15,true,-74.4259
36.2,226,207,15,true,-74.4259
36.2,226,208,15,true,-86.6101
36.2,226,222,15,true,-89.9843
36.4,226,4294967295,16,true,-89.6594
36.4,226,192,16,true,-89.6594
36.4,226,208,16,true,-83.6276
36.4,226,223,16,true,-89.7736
36.6,226,4294967295,17,true,-84.7068
36.6,226,207,17,true,-84.7068
36.6,226,208,17,true,-81.9203
36.6,226,222,17,true,-85.1048
36.6,226,223,17,true,-86.7296
36.8,226,4294967295,18,true,-82.0874
36.8,226,207,18,true,-82.0874
36.8,226,208,18,true,-90.1252
36.8,226,222,18,true,-83.031
36.8,226,223,18,true,-84.1142
37,226,4294967295,19,true,-94.5983
37,226,223,19,true,-94.5983
37.2,226,4294967295,0,true,-94.098
37.2,226,193,0,true,-94.098
37.2,226,207,0,true,-89.091
37.2,226,208,0,true,-93.4353
37.2,226,222,0,true,-93.6772
37.4,226,4294967295,1,true,-85.8175
37.4,226,192,1,true,-85.8175
37.4,226,207,1,true,-86.2684
37.4,226,208,1,true,-83.654
37.4,226,223,1,true,-92.3148
37.6,226,4294967295,2,true,-88.2182
37.6,226,192,2,true,-88.2182
37.6,226,193,2,true,-87.9952
37.6,226,207,2,true,-81.9496
37.6,226,208,2,true,-86.3062
37.8,226,4294967295,3,true,-93.971
37.8,226,192,3,true,-93.971
37.8,226,193,3,true,-89.2604
37.8,226,207,3,true,-92.2391
37.8,226,208,3,true,-92.5018
38,226,4294967295,4,true,-94.3945
38,226,192,4,true,-94.3945
38,226,193,4,true,-80.0778
38,226,207,4,true,-73.5827
38.2,226,4294967295,5,true,-88.4502
38.2,226,178,5,true,-88.4502
38.2,226,192,5,true,-82.1844
38.2,226,193,5,true,-86.3065
38.2,226,208,5,true,-90.6635
38.3097,226,193,1,false,0
38.3097,226,193,8,false,0
38.3097,226,193,9,false,0
38.3097,226,193,15,false,0
38.3097,226,193,16,false,0
38.3097,226,193,17,false,0
38.3097,226,193,18,false,0
38.3097,226,193,19,false,0
38.3097,226,192,1,true,-79.1331
38.3097,226,192,8,true,-89.7054
38.3097,226,192,9,true,-93.5169
38.3097,226,192,15,true,-91.072
38.3097,226,192,16,true,-80.825
38.3097,226,192,17,true,-84.359
38.3097,226,192,18,true,-85.4936
38.3097,226,192,19,true,-76.4984
38.3148,226,177,0,false,0
38.3148,226,177,1,false,0
38.3148,226,177,2,false,0
38.3148,226,177,4,false,0
38.3148,226,177,11,false,0
38.3148,226,177,12,false,0
38.3148,226,177,13,false,0
38.3148,226,177,14,false,0
38.3148,226,177,15,false,0
38.3148,226,177,16,false,0
38.3148,226,177,17,false,0
38.3148,226,177,18,false,0
38.3148,226,177,19,false,0
38.4,226,4294967295,6,true,-82.7155
38.4,226,192,6,true,-82.7155
38.4,226,193,6,true,-92.4887
38.6,226,4294967295,7,true,-93.5711
38.6,226,177,7,true,-93.5711
38.6,226,178,7,true,-88.9864
38.6,226,192,7,true,-87.2125
38.6,226,193,7,true,-67.8724
38.7038,226,192,0,false,0
38.8,226,4294967295,8,true,-80.4835
38.8,226,177,8,true,-80.4835
38.8,226,192,8,true,-79.5451
38.8,226,193,8,true,-94.1137
39,226,4294967295,9,true,-74.2877
39,226,177,9,true,-74.2877
39,226,178,9,true,-74.5513
39,226,192,9,true,-88.7622
39,226,193,9,true,-81.0272
39.2,226,4294967295,10,true,-77.9156
39.2,226,162,10,true,-77.9156
39.2,226,163,10,true,-85.1243
39.2,226,177,10,true,-86.1151
39.2,226,178,10,true,-77.0076
39.2,226,192,10,true,-93.5962
39.2,226,193,10,true,-88.0688
39.4,226,4294967295,11,true,-91.6441
39.4,226,162,11,true,-91.6441
39.4,226,177,11,true,-83.2065
39.4,226,178,11,true,-79.4801
39.4,226,193,11,true,-94.5521
39.6,226,4294967295,12,true,-86.2445
39.6,226,162,12,true,-86.2445
39.6,226,163,12,true,-86.973
39.6,226,177,12,true,-87.4092
39.6,226,178,12,true,-85.3738
39.8,226,4294967295,13,true,-90.0759
39.8,226,163,13,true,-90.0759
39.8,226,177,13,true,-90.4767
39.8,226,178,13,true,-82.7633
40,226,4294967295,14,true,-90.3647
40,226,162,14,true,-90.3647
40,226,163,14,true,-84.1362
40,226,177,14,true,-75.9297
40,226,178,14,true,-88.255
40.2,226,4294967295,15,true,-75.1183
40.2,226,162,15,true,-75.1183
40.2,226,163,15,true,-70.5672
40.2,226,178,15,true,-85.8883
40.2191,226,163,4,false,0
40.2191,226,163,6,false,0
40.2191,226,163,7,false,0
40.2191,226,163,8,false,0
40.2191,226,163,9,false,0
40.2191,226,163,18,false,0
40.2191,226,162,4,true,-86.1061
40.2191,226,162,6,true,-83.7418
40.2191,226,162,8,true,-76.5587
40.2191,226,162,9,true,-76.0547
40.2191,226,162,18,true,-89.4993
40.4,226,4294967295,16,true,-91.2219
40.4,226,148,16,true,-91.2219
40.4,226,162,16,true,-79.7861
40.4,226,163,16,true,-70.933
40.4,226,178,16,true,-85.7389
40.6,226,4294967295,17,true,-91.0821
40.6,226,147,17,true,-91.0821
40.6,226,148,17,true,-91.0258
40.6,226,162,17,true,-86.9537
40.6,226,163,17,true,-91.3754
40.8,226,4294967295,18,true,-65.007
40.8,226,148,18,true,-65.007
40.8,226,162,18,true,-85.4738
40.8,226,163,18,true,-80.312
41,226,4294967295,19,true,-88.438
41,226,147,19,true,-88.438
41,226,148,19,true,-79.1422
41,226,163,19,true,-79.8451
41.2,226,4294967295,0,true,-88.2052
41.2,226,133,0,true,-88.2052
41.2,226,147,0,true,-77.9153
41.2,226,148,0,true,-81.5623
41.2,226,149,0,true,-92.9505
41.2,226,163,0,true,-77.14
41.4,226,4294967295,1,true,-88.6601
41.4,226,132,1,true,-88.6601
41.4,226,147,1,true,-85.345
41.4,226,148,1,true,-56.8514
41.4,226,149,1,true,-92.5374
41.4,226,163,1,true,-93.0424
41.6,226,4294967295,2,true,-93.8161
41.6,226,132,2,true,-93.8161
41.6,226,133,2,true,-76.4767
41.6,226,148,2,true,-83.4875
41.8,226,4294967295,3,true,-91.5185
41.8,226,132,3,true,-91.5185
41.8,226,133,3,true,-80.88
41.8,226,147,3,true,-84.4219
41.8,226,148,3,true,-86.0805
42,226,4294967295,4,true,-80.0848
42,226,133,4,true,-80.0848
42,226,134,4,true,-83.9317
42,226,147,4,true,-78.0091
42,226,148,4,true,-91.4621
42.2,226,4294967295,5,true,-84.7151
42.2,226,118,5,true,-84.7151
