time_seconds,src_node_id,dst_node_id,fragment_id,success,rssi_dbm
18.6,101,72,7,true,-68.9933
18.6,101,81,7,true,-78.3226
18.6,101,82,7,true,-93.3208
18.8,101,4294967295,8,true,-72.1392
18.8,101,71,8,true,-72.1392
18.8,101,72,8,true,-67.5795
18.8,101,81,8,true,-91.4235
18.8,101,82,8,true,-81.638
19,101,4294967295,9,true,-84.6985
19,101,71,9,true,-84.6985
19,101,72,9,true,-82.4313
19,101,82,9,true,-79.4728
19.2,101,4294967295,0,true,-83.2458
19.2,101,71,0,true,-83.2458
19.2,101,72,0,true,-83.634
19.2,101,81,0,true,-84.9766
19.2,101,82,0,true,-76.7291
19.2,101,83,0,true,-83.3258
19.2,101,92,0,true,-90.5963
19.4,101,4294967295,1,true,-74.8616
19.4,101,72,1,true,-74.8616
19.4,101,81,1,true,-78.37
19.4,101,82,1,true,-81.1747
19.6,101,4294967295,2,true,-82.0202
19.6,101,71,2,true,-82.0202
19.6,101,72,2,true,-78.529
19.6,101,82,2,true,-65.5392
19.7011,101,71,1,false,0
19.8,101,4294967295,3,true,-75.9005
19.8,101,62,3,true,-75.9005
19.8,101,71,3,true,-83.7274
19.8,101,72,3,true,-73.7507
19.8,101,81,3,true,-92.5668
20,101,4294967295,4,true,-94.6481
20,101,61,4,true,-94.6481
20,101,62,4,true,-90.2426
20,101,71,4,true,-81.2963
20,101,72,4,true,-60.9592
20.2,101,4294967295,5,true,-90.8433
20.2,101,61,5,true,-90.8433
20.2,101,62,5,true,-84.6062
20.2,101,71,5,true,-83.452
20.2,101,72,5,true,-73.0125
20.4,101,4294967295,6,true,-81.8831
20.4,101,61,6,true,-81.8831
20.4,101,62,6,true,-92.9024
20.4,101,71,6,true,-93.8453
20.4,101,72,6,true,-67.3954
20.6,101,4294967295,7,true,-89.2647
20.6,101,61,7,true,-89.2647
20.6,101,62,7,true,-69.1311
20.6,101,71,7,true,-70.1974
20.6,101,72,7,true,-77.3705
20.8,101,4294967295,8,true,-84.837
20.8,101,52,8,true,-84.837
20.8,101,62,8,true,-59.1057
20.8,101,72,8,true,-88.5053
21,101,4294967295,9,true,-81.2893
21,101,51,9,true,-81.2893
21,101,61,9,true,-83.1851
21,101,62,9,true,-70.1676
21,101,72,9,true,-91.0848
21.0168,101,52,2,false,0
21.0168,101,52,3,false,0
21.0168,101,52,6,false,0
21.0168,101,51,3,true,-94.5293
21.0168,101,51,6,true,-81.858
21.2,101,4294967295,0,true,-75.933
21.2,101,51,0,true,-75.933
21.2,101,52,0,true,-88.4139
21.2,101,61,0,true,-89.0797
21.2,101,62,0,true,-66.645
21.4,101,4294967295,1,true,-94.7305
21.4,101,51,1,true,-94.7305
21.4,101,61,1,true,-73.4921
21.4,101,62,1,true,-87.114
21.6,101,4294967295,2,true,-90.8249
21.6,101,62,2,true,-90.8249
21.8,101,4294967295,3,true,-76.0327
21.8,101,51,3,true,-76.0327
21.8,101,52,3,true,-89.7082
21.8,101,62,3,true,-88.3389
22,101,4294967295,4,true,-81.0607
22,101,42,4,true,-81.0607
22,101,51,4,true,-88.706
22,101,52,4,true,-81.463
22,101,61,4,true,-85.7718
22,101,62,4,true,-93.7533
22.2,101,4294967295,5,true,-82.3726
22.2,101,51,5,true,-82.3726
22.2,101,52,5,true,-85.9051
22.4,101,4294967295,6,true,-94.6006
22.4,101,42,6,true,-94.6006
22.4,101,51,6,true,-88.4332
22.4,101,52,6,true,-72.2673
22.5099,101,51,8,false,0
22.6,101,4294967295,7,true,-85.608
22.6,101,41,7,true,-85.608
22.6,101,42,7,true,-85.6208
22.6,101,51,7,true,-61.2055
22.6,101,52,7,true,-68.0033
22.8,101,4294967295,8,true,-84.7863
22.8,101,31,8,true,-84.7863
22.8,101,41,8,true,-84.0528
22.8,101,42,8,true,-89.7454
22.8,101,51,8,true,-82.4313
22.8,101,52,8,true,-91.1714
23,101,4294967295,9,true,-89.5666
23,101,31,9,true,-89.5666
23,101,41,9,true,-80.1148
23,101,42,9,true,-89.4632
23,101,51,9,true,-91.0861
23,101,52,9,true,-73.6195
23.2,101,4294967295,0,true,-85.0195
23.2,101,31,0,true,-85.0195
23.2,101,40,0,true,-85.2346
23.2,101,41,0,true,-69.1221
23.2,101,42,0,true,-82.862
23.2,101,51,0,true,-90.033
23.4,101,4294967295,1,true,-88.9378
23.4,101,31,1,true,-88.9378
23.4,101,32,1,true,-93.5207
23.4,101,41,1,true,-81.17
23.4,101,42,1,true,-89.7322
23.6,101,4294967295,2,true,-72.4262
23.6,101,31,2,true,-72.4262
23.6,101,32,2,true,-91.9739
23.6,101,41,2,true,-80.0585
23.8,101,4294967295,3,true,-93.8716
23.8,101,21,3,true,-93.8716
23.8,101,30,3,true,-82.2759
23.8,101,31,3,true,-74.1302
23.8,101,41,3,true,-89.185
24,101,4294967295,4,true,-89.3907
24,101,21,4,true,-89.3907
24,101,30,4,true,-81.941
24,101,31,4,true,-71.8195
24,101,32,4,true,-86.485
24,101,41,4,true,-93.4293
24.2,101,4294967295,5,true,-92.6568
24.2,101,21,5,true,-92.6568
24.2,101,31,5,true,-76.5385
24.2,101,32,5,true,-91.9605
24.2,101,41,5,true,-87.8685
24.4,101,4294967295,6,true,-79.3543
24.4,101,21,6,true,-79.3543
24.4,101,31,6,true,-62.2794
24.6,101,4294967295,7,true,-87.9612
24.6,101,20,7,true,-87.9612
24.6,101,21,7,true,-87.3806
24.6,101,22,7,true,-92.9592
24.6,101,31,7,true,-81.8776
24.6,101,32,7,true,-89.169
24.8,101,4294967295,8,true,-69.4103
24.8,101,11,8,true,-69.4103
24.8,101,21,8,true,-67.9674
24.8,101,22,8,true,-87.1708
24.8,101,31,8,true,-84.5111
24.8,101,32,8,true,-87.8357
25,101,4294967295,9,true,-92.7394
25,101,20,9,true,-92.7394
25,101,21,9,true,-61.4707
25,101,22,9,true,-78.1763
25,101,31,9,true,-87.2572
25.2,101,4294967295,0,true,-71.6689
25.2,101,11,0,true,-71.6689
25.2,101,20,0,true,-79.1007
25.2,101,21,0,true,-82.5689
25.2,101,31,0,true,-90.7357
25.4,101,4294967295,1,true,-79.507
25.4,101,10,1,true,-79.507
25.4,101,20,1,true,-90.1734
25.4,101,21,1,true,-83.1693
25.4,101,22,1,true,-85.2389
25.6,101,4294967295,2,true,-93.5014
25.6,101,10,2,true,-93.5014
25.6,101,11,2,true,-78.7455
25.6,101,12,2,true,-78.284
25.6,101,20,2,true,-75.8703
25.6,101,21,2,true,-81.4379
25.6,101,22,2,true,-94.4553
25.8,101,4294967295,3,true,-90.7799
25.8,101,10,3,true,-90.7799
25.8,101,11,3,true,-77.5887
25.8,101,21,3,true,-89.7341
26,101,4294967295,4,true,-84.3199
26,101,1,4,true,-84.3199
26,101,10,4,true,-92.0678
26,101,11,4,true,-58.8966
26,101,12,4,true,-81.2299
26,101,21,4,true,-93.3285
26.2,101,4294967295,5,true,-87.7144
26.2,101,0,5,true,-87.7144
26.2,101,1,5,true,-83.1291
26.2,101,10,5,true,-85.654
26.2,101,11,5,true,-69.7036
26.2,101,21,5,true,-87.3968
26.4,101,4294967295,6,true,-92.897
26.4,101,0,6,true,-92.897
26.4,101,1,6,true,-90.0388
26.4,101,10,6,true,-78.4821
26.4,101,11,6,true,-77.5556
26.6,101,4294967295,7,true,-71.7523
26.6,101,1,7,true,-71.7523
26.6,101,10,7,true,-82.1859
26.8,101,4294967295,8,true,-86.8973
26.8,101,0,8,true,-86.8973
26.8,101,1,8,true,-72.5111
26.8,101,11,8,true,-89.539
27,101,4294967295,9,true,-84.03
27,101,1,9,true,-84.03
27.2,101,4294967295,0,true,-68.2424
27.2,101,0,0,true,-68.2424
27.2,101,1,0,true,-92.6479
27.2,101,10,0,true,-75.8627
27.2,101,11,0,true,-89.8184
27.3063,101,11,1,false,0
27.3063,101,11,7,false,0
27.3063,101,11,9,false,0
27.3063,101,10,1,true,-78.4999
27.3063,101,10,7,true,-77.835
27.3063,101,10,9,true,-92.1672
27.4,101,4294967295,1,true,-84.2576
27.4,101,0,1,true,-84.2576
27.4,101,1,1,true,-89.6694
27.4,101,10,1,true,-70.8122
27.6,101,4294967295,2,true,-84.2601
27.6,101,0,2,true,-84.2601
27.6,101,10,2,true,-73.2818
27.6,101,20,2,true,-84.1781
27.8,101,4294967295,3,true,-87.7722
27.8,101,0,3,true,-87.7722
27.8,101,10,3,true,-66.9954
27.9086,101,10,8,false,0
28,101,4294967295,4,true,-84.015
28,101,10,4,true,-84.015
28.2,101,4294967295,5,true,-93.3115
28.2,101,0,5,true,-93.3115
28.2,101,10,5,true,-78.4361
28.4,101,4294967295,6,true,-88.8557
28.4,101,0,6,true,-88.8557
28.4,101,10,6,true,-92.2663
28.4,101,20,6,true,-93.867
28.6,101,4294967295,7,true,-86.9217
28.6,101,0,7,true,-86.9217
28.6,101,20,7,true,-92.1743
28.8,101,4294967295,8,true,-87.9725
28.8,101,10,8,true,-87.9725
28.8,101,20,8,true,-84.81
29,101,4294967295,9,true,-84.2619
29,101,10,9,true,-84.2619
29.2,101,4294967295,0,false,0
29.4,101,4294967295,1,false,0
29.6,101,4294967295,2,false,0
29.8,101,4294967295,3,false,0
30,101,4294967295,4,false,0
30.2,101,4294967295,5,false,0
30.4,101,4294967295,6,false,0
30.6,101,4294967295,7,false,0
30.8,101,4294967295,8,false,0
31,101,4294967295,9,false,0
31.2,101,4294967295,0,false,0
31.4,101,4294967295,1,false,0
31.6,101,4294967295,2,false,0
31.8,101,4294967295,3,false,0
32,101,4294967295,4,false,0
32.2,101,4294967295,5,false,0
32.4,101,4294967295,6,false,0
32.6,101,4294967295,7,false,0
32.8,101,4294967295,8,false,0
33,101,4294967295,9,false,0
33.2,101,4294967295,0,false,0
33.4,101,4294967295,1,false,0
33.6,101,4294967295,2,false,0
33.8,101,4294967295,3,false,0
34,101,4294967295,4,false,0
34.2,101,4294967295,5,false,0
34.4,101,4294967295,6,false,0
34.6,101,4294967295,7,false,0
34.8,101,4294967295,8,false,0
35,101,4294967295,9,false,0
35.2,101,4294967295,0,false,0
35.4,101,4294967295,1,false,0
35.6,101,4294967295,2,false,0
35.8,101,4294967295,3,false,0
36,101,4294967295,4,false,0
36.2,101,4294967295,5,false,0
36.4,101,4294967295,6,false,0
36.6,101,4294967295,7,false,0
36.8,101,4294967295,8,false,0
37,101,4294967295,9,false,0
37.2,101,4294967295,0,false,0
37.4,101,4294967295,1,false,0
37.6,101,4294967295,2,false,0
37.8,101,4294967295,3,false,0
38,101,4294967295,4,false,0
38.2,101,4294967295,5,false,0
38.4,101,4294967295,6,false,0
38.6,101,4294967295,7,false,0
38.8,101,4294967295,8,false,0
39,101,4294967295,9,false,0
39.2,101,4294967295,0,false,0
39.4,101,4294967295,1,false,0
39.6,101,4294967295,2,false,0
39.8,101,4294967295,3,false,0
40,101,4294967295,4,false,0
40.2,101,4294967295,5,false,0
40.4,101,4294967295,6,false,0
40.6,101,4294967295,7,false,0
40.8,101,4294967295,8,false,0
41,101,4294967295,9,false,0
41.2,101,4294967295,0,false,0
41.4,101,4294967295,1,false,0
41.6,101,4294967295,2,false,0
41.8,101,4294967295,3,false,0
42,101,4294967295,4,false,0
42.2,101,4294967295,5,false,0
42.4,101,4294967295,6,false,0
42.6,101,4294967295,7,false,0
42.8,101,4294967295,8,false,0
43,101,4294967295,9,false,0
43.2,101,4294967295,0,false,0
43.4,101,4294967295,1,false,0
43.6,101,4294967295,2,false,0
43.8,101,4294967295,3,false,0
44,101,4294967295,4,false,0
44.2,101,4294967295,5,false,0
44.4,101,4294967295,6,false,0
44.6,101,4294967295,7,false,0
44.8,101,4294967295,8,false,0
45,101,4294967295,9,false,0
45.2,101,4294967295,0,false,0
45.4,101,4294967295,1,false,0
45.6,101,4294967295,2,false,0
45.8,101,4294967295,3,false,0
46,101,4294967295,4,false,0
46.2,101,4294967295,5,false,0
46.4,101,4294967295,6,false,0
46.6,101,4294967295,7,false,0
46.8,101,4294967295,8,false,0
47,101,4294967295,9,false,0
47.2,101,4294967295,0,false,0
47.4,101,4294967295,1,false,0
47.6,101,4294967295,2,false,0
47.8,101,4294967295,3,false,0
48,101,4294967295,4,false,0
48.2,101,4294967295,5,false,0
48.4,101,4294967295,6,false,0
48.6,101,4294967295,7,false,0
48.8,101,4294967295,8,false,0
49,101,4294967295,9,false,0
49.2,101,4294967295,0,false,0
49.4,101,4294967295,1,false,0
49.6,101,4294967295,2,false,0
49.8,101,4294967295,3,false,0
50,101,4294967295,4,false,0
50.2,101,4294967295,5,false,0
50.4,101,4294967295,6,false,0
50.6,101,4294967295,7,false,0
50.8,101,4294967295,8,false,0
51,101,4294967295,9,false,0
51.2,101,4294967295,0,false,0
51.4,101,4294967295,1,false,0
51.6,101,4294967295,2,false,0
51.8,101,4294967295,3,false,0
52,101,4294967295,4,false,0
52.2,101,4294967295,5,false,0
52.4,101,4294967295,6,false,0
52.6,101,4294967295,7,false,0
52.8,101,4294967295,8,false,0
53,101,4294967295,9,false,0
53.2,101,4294967295,0,false,0
53.4,101,4294967295,1,false,0
53.6,101,4294967295,2,false,0
53.8,101,4294967295,3,false,0
54,101,4294967295,4,false,0
54.2,101,4294967295,5,false,0
54.4,101,4294967295,6,false,0
54.6,101,4294967295,7,false,0
54.8,101,4294967295,8,false,0
55,101,4294967295,9,false,0
55.2,101,4294967295,0,false,0
55.4,101,4294967295,1,false,0
55.6,101,4294967295,2,false,0
55.8,101,4294967295,3,false,0
56,101,4294967295,4,false,0
56.2,101,4294967295,5,false,0
56.4,101,4294967295,6,false,0
56.6,101,4294967295,7,false,0
56.8,101,4294967295,8,false,0
57,101,4294967295,9,false,0
57.2,101,4294967295,0,false,0
57.4,101,4294967295,1,false,0
57.6,101,4294967295,2,false,0
57.8,101,4294967295,3,false,0
58,101,4294967295,4,false,0
58.2,101,4294967295,5,false,0
58.4,101,4294967295,6,false,0
58.6,101,4294967295,7,false,0
58.8,101,4294967295,8,false,0
59,101,4294967295,9,false,0
59.2,101,4294967295,0,false,0
59.4,101,4294967295,1,false,0
59.6,101,4294967295,2,false,0
59.8,101,4294967295,3,false,0
60,101,4294967295,4,false,0
60.2,101,4294967295,5,false,0
60.4,101,4294967295,6,false,0
60.6,101,4294967295,7,false,0
60.8,101,4294967295,8,false,0
61,101,4294967295,9,false,0
61.2,101,4294967295,0,false,0
61.4,101,4294967295,1,false,0
61.6,101,4294967295,2,false,0
61.8,101,4294967295,3,false,0
62,101,4294967295,4,false,0
62.2,101,4294967295,5,false,0
62.4,101,4294967295,6,false,0
62.6,101,4294967295,7,false,0
62.8,101,4294967295,8,false,0
63,101,4294967295,9,false,0
63.2,101,4294967295,0,false,0
63.4,101,4294967295,1,false,0
63.6,101,4294967295,2,false,0
63.8,101,4294967295,3,false,0
64,101,4294967295,4,false,0
64.2,101,4294967295,5,false,0
64.4,101,4294967295,6,false,0
64.6,101,4294967295,7,false,0
64.8,101,4294967295,8,false,0
65,101,4294967295,9,false,0
65.2,101,4294967295,0,false,0
65.4,101,4294967295,1,false,0
65.6,101,4294967295,2,false,0
65.8,101,4294967295,3,false,0
66,101,4294967295,4,false,0
66.2,101,4294967295,5,false,0
66.4,101,4294967295,6,false,0
66.6,101,4294967295,7,false,0
66.8,101,4294967295,8,false,0
67,101,4294967295,9,false,0
67.2,101,4294967295,0,false,0
67.4,101,4294967295,1,false,0
67.6,101,4294967295,2,false,0
67.8,101,4294967295,3,false,0
68,101,4294967295,4,false,0
68.2,101,4294967295,5,false,0
68.4,101,4294967295,6,false,0
68.6,101,4294967295,7,false,0
68.8,101,4294967295,8,false,0
69,101,4294967295,9,false,0
69.2,101,4294967295,0,false,0
69.4,101,4294967295,1,false,0
69.6,101,4294967295,2,false,0
69.8,101,4294967295,3,false,0
70,101,4294967295,4,false,0
70.2,101,4294967295,5,false,0
70.4,101,4294967295,6,false,0
70.6,101,4294967295,7,false,0
70.8,101,4294967295,8,false,0
71,101,4294967295,9,false,0
71.2,101,4294967295,0,false,0
71.4,101,4294967295,1,false,0
71.6,101,4294967295,2,false,0
71.8,101,4294967295,3,false,0
72,101,4294967295,4,false,0
72.2,101,4294967295,5,false,0
72.4,101,4294967295,6,false,0
72.6,101,4294967295,7,false,0
72.8,101,4294967295,8,false,0
73,101,4294967295,9,false,0
73.2,101,4294967295,0,false,0
73.4,101,4294967295,1,false,0
73.6,101,4294967295,2,false,0
73.8,101,4294967295,3,false,0
74,101,4294967295,4,false,0
74.2,101,4294967295,5,false,0
74.4,101,4294967295,6,false,0
74.6,101,4294967295,7,false,0
74.8,101,4294967295,8,false,0
75,101,4294967295,9,false,0
75.2,101,4294967295,0,false,0
75.4,101,4294967295,1,false,0
75.6,101,4294967295,2,false,0
75.8,101,4294967295,3,false,0
76,101,4294967295,4,false,0
76.2,101,4294967295,5,false,0
76.4,101,4294967295,6,false,0
76.6,101,4294967295,7,false,0
76.8,101,4294967295,8,false,0
77,101,4294967295,9,false,0
77.2,101,4294967295,0,false,0
77.4,101,4294967295,1,false,0
77.6,101,4294967295,2,false,0
77.8,101,4294967295,3,false,0
78,101,4294967295,4,false,0
78.2,101,4294967295,5,false,0
78.4,101,4294967295,6,false,0
78.6,101,4294967295,7,false,0
78.8,101,4294967295,8,false,0
79,101,4294967295,9,false,0
79.2,101,4294967295,0,false,0
79.4,101,4294967295,1,false,0
79.6,101,4294967295,2,false,0
79.8,101,4294967295,3,false,0
80,101,4294967295,4,false,0
80.2,101,4294967295,5,false,0
80.4,101,4294967295,6,false,0
80.6,101,4294967295,7,false,0
80.8,101,4294967295,8,false,0
81,101,4294967295,9,false,0
81.2,101,4294967295,0,false,0
81.4,101,4294967295,1,false,0
81.6,101,4294967295,2,false,0
81.8,101,4294967295,3,false,0
82,101,4294967295,4,false,0
82.2,101,4294967295,5,false,0
82.4,101,4294967295,6,false,0
82.6,101,4294967295,7,false,0
82.8,101,4294967295,8,false,0
83,101,4294967295,9,false,0
83.2,101,4294967295,0,false,0
83.4,101,4294967295,1,false,0
83.6,101,4294967295,2,false,0
83.8,101,4294967295,3,false,0
84,101,4294967295,4,false,0
84.2,101,4294967295,5,false,0
84.4,101,4294967295,6,false,0
84.6,101,4294967295,7,false,0
84.8,101,4294967295,8,false,0
85,101,4294967295,9,false,0
85.2,101,4294967295,0,false,0
85.4,101,4294967295,1,false,0
85.6,101,4294967295,2,false,0
85.8,101,4294967295,3,false,0
86,101,4294967295,4,false,0
86.2,101,4294967295,5,false,0
86.4,101,4294967295,6,false,0
86.6,101,4294967295,7,false,0
86.8,101,4294967295,8,false,0
87,101,4294967295,9,false,0
87.2,101,4294967295,0,false,0
87.4,101,4294967295,1,false,0
87.6,101,4294967295,2,false,0
87.8,101,4294967295,3,false,0
88,101,4294967295,4,false,0
88.2,101,4294967295,5,false,0
88.4,101,4294967295,6,false,0
88.6,101,4294967295,7,false,0
88.8,101,4294967295,8,false,0
89,101,4294967295,9,false,0
89.2,101,4294967295,0,false,0
89.4,101,4294967295,1,false,0
89.6,101,4294967295,2,false,0
89.8,101,4294967295,3,false,0
90,101,4294967295,4,false,0
90.2,101,4294967295,5,false,0
90.4,101,4294967295,6,false,0
90.6,101,4294967295,7,false,0
90.8,101,4294967295,8,false,0
91,101,4294967295,9,false,0
91.2,101,4294967295,0,false,0
91.4,101,4294967295,1,false,0
91.6,101,4294967295,2,false,0
91.8,101,4294967295,3,false,0
92,101,4294967295,4,false,0
92.2,101,4294967295,5,false,0
92.4,101,4294967295,6,false,0
92.6,101,4294967295,7,false,0
92.8,101,4294967295,8,false,0
93,101,4294967295,9,false,0
93.2,101,4294967295,0,false,0
93.4,101,4294967295,1,false,0
93.6,101,4294967295,2,false,0
93.8,101,4294967295,3,false,0
94,101,4294967295,4,false,0
94.2,101,4294967295,5,false,0
94.4,101,4294967295,6,false,0
94.6,101,4294967295,7,false,0
94.8,101,4294967295,8,false,0
95,101,4294967295,9,false,0
95.2,101,4294967295,0,false,0
95.4,101,4294967295,1,false,0
95.6,101,4294967295,2,false,0
95.8,101,4294967295,3,false,0
96,101,4294967295,4,false,0
96.2,101,4294967295,5,false,0
96.4,101,4294967295,6,false,0
96.6,101,4294967295,7,false,0
96.8,101,4294967295,8,false,0
97,101,4294967295,9,false,0
97.2,101,4294967295,0,false,0
97.4,101,4294967295,1,false,0
97.6,101,4294967295,2,false,0
97.8,101,4294967295,3,false,0
98,101,4294967295,4,false,0
98.2,101,4294967295,5,false,0
98.4,101,4294967295,6,false,0
98.6,101,4294967295,7,false,0
98.8,101,4294967295,8,false,0
99,101,4294967295,9,false,0
99.2,101,4294967295,0,false,0
99.4,101,4294967295,1,false,0
99.6,101,4294967295,2,false,0
99.8,101,4294967295,3,false,0
100,101,4294967295,4,false,0
100.2,101,4294967295,5,false,0
100.4,101,4294967295,6,false,0
100.6,101,4294967295,7,false,0
100.8,101,4294967295,8,false,0
101,101,4294967295,9,false,0
101.2,101,4294967295,0,false,0
101.4,101,4294967295,1,false,0
101.6,101,4294967295,2,false,0
101.8,101,4294967295,3,false,0
102,101,4294967295,4,false,0
102.2,101,4294967295,5,false,0
102.4,101,4294967295,6,false,0
102.6,101,4294967295,7,false,0
102.8,101,4294967295,8,false,0
103,101,4294967295,9,false,0
103.2,101,4294967295,0,false,0
103.4,101,4294967295,1,false,0
103.6,101,4294967295,2,false,0
103.8,101,4294967295,3,false,0
104,101,4294967295,4,false,0
104.2,101,4294967295,5,false,0
104.4,101,4294967295,6,false,0
104.6,101,4294967295,7,false,0
104.8,101,4294967295,8,false,0
105,101,4294967295,9,false,0
105.2,101,4294967295,0,false,0
105.4,101,4294967295,1,false,0
105.6,101,4294967295,2,false,0
105.8,101,4294967295,3,false,0
106,101,4294967295,4,false,0
106.2,101,4294967295,5,false,0
106.4,101,4294967295,6,false,0
106.6,101,4294967295,7,false,0
106.8,101,4294967295,8,false,0
107,101,4294967295,9,false,0
107.2,101,4294967295,0,false,0
107.4,101,4294967295,1,false,0
107.6,101,4294967295,2,false,0
107.8,101,4294967295,3,false,0
108,101,4294967295,4,false,0
108.2,101,4294967295,5,false,0
108.4,101,4294967295,6,false,0
108.6,101,4294967295,7,false,0
108.8,101,4294967295,8,false,0
109,101,4294967295,9,false,0
109.2,101,4294967295,0,false,0
109.4,101,4294967295,1,false,0
109.6,101,4294967295,2,false,0
109.8,101,4294967295,3,false,0
110,101,4294967295,4,false,0
110.2,101,4294967295,5,false,0
