time_seconds,x_meters,y_meters,z_meters
316,240,-200,20
317,240,-200,20
318,240,-200,20
319,240,-200,20
320,240,-200,20
321,240,-200,20
322,240,-200,20
323,240,-200,20
324,240,-200,20
325,240,-200,20
326,240,-200,20
327,240,-200,20
328,240,-200,20
329,240,-200,20
330,240,-200,20
331,240,-200,20
332,240,-200,20
333,240,-200,20
334,240,-200,20
335,240,-200,20
336,240,-200,20
337,240,-200,20
338,240,-200,20
339,240,-200,20
340,240,-200,20
341,240,-200,20
342,240,-200,20
343,240,-200,20
344,240,-200,20
345,240,-200,20
346,240,-200,20
347,240,-200,20
348,240,-200,20
349,240,-200,20
350,240,-200,20
351,240,-200,20
352,240,-200,20
353,240,-200,20
354,240,-200,20
355,240,-200,20
356,240,-200,20
357,240,-200,20
358,240,-200,20
359,240,-200,20
360,240,-200,20
361,240,-200,20
362,240,-200,20
363,240,-200,20
364,240,-200,20
365,240,-200,20
366,240,-200,20
367,240,-200,20
368,240,-200,20
369,240,-200,20
370,240,-200,20
371,240,-200,20
372,240,-200,20
373,240,-200,20
374,240,-200,20
375,240,-200,20
376,240,-200,20
377,240,-200,20
378,240,-200,20
379,240,-200,20
380,240,-200,20
381,240,-200,20
382,240,-200,20
383,240,-200,20
384,240,-200,20
385,240,-200,20
386,240,-200,20
387,240,-200,20
388,240,-200,20
389,240,-200,20
390,240,-200,20
391,240,-200,20
392,240,-200,20
393,240,-200,20
394,240,-200,20
395,240,-200,20
396,240,-200,20
397,240,-200,20
398,240,-200,20
399,240,-200,20
